Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Providing and laying interlocking tiles and construction of drain main road to pond in village Nangla Kanchan ,YEA .WC-06","Providing and laying interlocking tiles and construction of drain main road to pond in village Nangla Kanchan ,YEA .WC-06",Please refer Tender documents. ,NA ,"26,48,056",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,16-Apr-2025 06:55 PM,14-May-2025 11:00 AM,16-Apr-2025 06:55 PM,09-May-2025 05:00 PM,NA ,NA ,16-Apr-2025 06:55 PM,09-May-2025 05:00 PM,03-Jul-2025 11:00 AM,"53,000",No,fixed,,Nil,Nil,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,855.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,2025_YEIDA_1028281_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Date 2,Date,,1.0,SBI Bank,AOC,Technical,UNDER EVALUATION,BHARAM PAL SINGH,02-Jul-2025 12:12 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,17-Jul-2025 03:15 PM,finsummary_1859936.pdf (188.63 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,17-Jul-2025 03:09 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,02-Jul-2025 03:36 PM,03-Jul-2025 11:00 AM,techsummary_1859936.pdf (587.17 KB),17-Jul-2025,"INR 2,616,279.85",60.0,VIKAS KUMAR,24-Sep-2025 05:11 PM,AOC1044_7.pdf (882.00 KB),AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1028281_7,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,"Providing and laying interlocking tiles and construction of drain main road to pond in village Nangla Kanchan ,YEA .WC-06",1.0,5162483.0,M/s Bhanwar Singh,INR,"2,616,279.85",1.0,5144352.0,KWALITY INFRASTRUCTURE PVT LTD,08-May-2025 08:24 PM,Rejected-Finance,L2,17-Jul-2025 03:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5162483.0,M/s Bhanwar Singh,09-May-2025 01:03 PM,Accepted-AOC,L1,24-Sep-2025 05:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5179144.0,M/S SHRI GANESH ENTERPRISES,09-May-2025 03:10 PM,Rejected-Finance,L3,17-Jul-2025 03:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
