Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"c/o boundary wall of parks pocket -5D in sector 18,YEIDA .WC-H","c/o boundary wall of parks pocket -5D in sector 18,YEIDA .WC-H",Please refer Tender documents. ,NA ,"2,06,56,604",Civil Works,NA ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,"4,13,200",No,fixed,,Nil,Nil,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1058 DT-01/05/2025,2025_YEIDA_1036426_17,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,08-May-2025 01:55 PM,22-May-2025 11:00 AM,08-May-2025 01:55 PM,20-May-2025 05:00 PM,NA ,NA ,08-May-2025 01:55 PM,20-May-2025 05:00 PM,25-Jul-2025 05:30 PM,"3,840",Nil,Nil,No,AOC,Finance,EVALUATION,BHARAM PAL SINGH,25-Aug-2025 11:42 AM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,25-Aug-2025 12:29 PM,finsummary_1878858.pdf (1084.60 KB),1.0,5202634.0,tryambak construction,INR,"20,214,552.88",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1036426_17,YEA/GM(PROJECT)/2025/1058 DT-01/05/2025,"c/o boundary wall of parks pocket -5D in sector 18,YEIDA .WC-H",1,5203591,A.K CONSTRUCTION,20-May-2025 03:36 PM,Rejected-Finance,L2,25-Aug-2025 12:29 PM,16-Sep-2025,"INR 20,214,552.88",180.0,BHARAM PAL SINGH,16-Sep-2025 05:00 PM,Aoc1058_17.pdf (885.00 KB),AOC,Technical,EVALUATION,NITENDRA KUMAR ADARSH,25-Jul-2025 02:28 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,25-Jul-2025 04:34 PM,25-Jul-2025 05:30 PM,techsummary_1878858.pdf (1395.13 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5203141,ANAYA CONSTRUCTION,20-May-2025 03:04 PM,Rejected-Technical,DISQUALIFIED,25-Jul-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5203135,Kasana Builders Pvt Ltd,20-May-2025 02:23 PM,Rejected-Finance,L3,25-Aug-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5196416,M/S J K BUILDERS,18-May-2025 06:34 PM,Rejected-Technical,DISQUALIFIED,25-Jul-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5200598,M/S NITIN ASSOCIATES,20-May-2025 04:49 PM,Rejected-Technical,DISQUALIFIED,25-Jul-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,5198453,M/S SHIVAM BUILDERS,20-May-2025 04:33 PM,Rejected-Technical,DISQUALIFIED,25-Jul-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,5202634,tryambak construction,20-May-2025 12:03 PM,Accepted-AOC,L1,16-Sep-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,AOC
