S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,"Construction of boundary wall of Ambedkar Park and passenger waiting room in Majra Sattinpurva of Bambhaur, Block- Biswan","Construction of boundary wall of Ambedkar Park and passenger waiting room in Majra Sattinpurva of Bambhaur, Block- Biswan",Please refer Tender documents. ,NA ,"20,28,260",Civil Works,NA ,Tender,90.0,NA ,"Biswan, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,944.0,Nil,Nil,No,"41,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical,EE RED Sitapur,"Vikas Bhawan, Sitapur",24-Jul-2025 10:00 AM,31-Jul-2025 12:30 PM,24-Jul-2025 10:00 AM,30-Jul-2025 12:00 PM,NA ,NA ,24-Jul-2025 10:00 AM,30-Jul-2025 12:00 PM,13-Aug-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,538/RED/Tender/2025-26,2025_REDUP_1059599_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Gyanendra Kumar,Internal,,Gyanendra Kumar,12-Aug-2025 04:46 PM,13-Aug-2025 12:30 PM,techsummary_1929190.pdf (343.21 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,13-Aug-2025 03:44 PM,,BOQ Comparative Chart,Gyanendra Kumar,Internal,,Gyanendra Kumar,10-Sep-2025 11:04 AM,finsummary_1929190.pdf (178.70 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,01-Aug-2025 11:16 AM,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2025_REDUP_1059599_3,538/RED/Tender/2025-26,"Construction of boundary wall of Ambedkar Park and passenger waiting room in Majra Sattinpurva of Bambhaur, Block- Biswan",1.0,5387338.0,SK Construction and Supplier,INR,"2,028,357",1,5387444,DHEERAJ SINGH,29-Jul-2025 06:56 PM,Rejected-Finance,Higher Rate Quoted,10-Sep-2025 11:04 AM,15-Sep-2025,"INR 2,028,357",90.0,Gyanendra Kumar,17-Sep-2025 11:22 AM,2.pdf (319.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5387338,SK Construction and Supplier,29-Jul-2025 04:43 PM,Accepted-AOC,L1,17-Sep-2025 11:23 AM,,,,,,,AOC
