S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,5512969.0,DIWAN YADAV,01-Sep-2025 10:37 PM,Rejected-Finance,second lowest,26-Sep-2025 01:29 PM,1.0,5512359.0,SRI ABHAY NARAYAN YADAV,INR,"220,203.29",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2025_REDUP_1066568_1,877/EE/RED/2025-26/18-08-2025,Lot05 chilkahar ishthit gram bachhayipur chatti ke mukhya marg par vidyut hight mast street light ki isthapna kary,27-Sep-2025,"INR 220,203.29",90.0,Ratnesh Kumar Gond,27-Sep-2025 06:32 PM,05fev.pdf (101.00 KB),aoc,EE,Internal,aedao,Ratnesh Kumar Gond,26-Sep-2025 01:29 PM,finsummary_1944684.pdf (96.69 KB),Technical,2 bid admitted,Ratnesh Kumar Gond,03-Sep-2025 03:55 PM,technical_1944684.pdf,EE,Internal,aedao,Ratnesh Kumar Gond,20-Sep-2025 12:11 PM,20-Sep-2025 02:00 PM,techsummary_1944684.pdf (97.02 KB),Finance,2 bid admitted,Ratnesh Kumar Gond,20-Sep-2025 05:22 PM,finance_1944684.pdf,BOQ Comparative Chart,AOC,"5,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,877/EE/RED/2025-26/18-08-2025,2025_REDUP_1066568_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EE RED DIV Ballia,EE RED DIV Ballia,1.0,Fee/PreQual/Technical,.pdf,TEnder FEE emd,679.0,Nil,Nil,No,27-Aug-2025 09:00 AM,02-Sep-2025 12:30 PM,27-Aug-2025 09:00 AM,02-Sep-2025 12:00 PM,NA ,NA ,27-Aug-2025 09:00 AM,02-Sep-2025 12:00 PM,20-Sep-2025 02:00 PM,Lot05 chilkahar ishthit gram bachhayipur chatti ke mukhya marg par vidyut hight mast street light ki isthapna kary,Lot05 chilkahar ishthit gram bachhayipur chatti ke mukhya marg par vidyut hight mast street light ki isthapna kary,Please refer Tender documents. ,NA ,"2,29,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,EE RED DIV Ballia ,EE RED DIV Ballia ,29-Aug-2025 09:00 AM ,EE RED DIV Ballia,No ,No,AOC
2.0,5512359.0,SRI ABHAY NARAYAN YADAV,01-Sep-2025 04:37 PM,Accepted-AOC,aoc,27-Sep-2025 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,other tecnical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ fo rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
