Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,CONTANIS SIGEND REQUIRED DOCUMENTS WITH BIDDER SEAL,O/o Principal Chief Conservator and Wildlife||DFO PTR Pilibhit,PTR/PBT/E-Tender/25-26/502/01,2025_UPDFW_1068930_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,27-Aug-2025 01:00 PM,03-Sep-2025 03:00 PM,27-Aug-2025 01:00 PM,02-Sep-2025 04:00 PM,NA ,NA ,27-Aug-2025 01:00 PM,02-Sep-2025 04:00 PM,03-Sep-2025 04:05 PM,1.0,DD - Demand Draft,"1,180",DFO PILIBHIT TIGER RESERVE,PILIBHIT,No,DFO PILIBHIT TIGER RESERVE,"PILIBHIT TIGER RESERVE, VANKATI ROAD PILIBHIT","60,000",No,percentage,2.0%,DFO PILIBHIT TIGER RESERVE,PILIBHIT,BOWNDARY WALL CONSTRUCTION,BOWNDARY WALL CONSTRUCTION AT DEORIA RANGE IN PILIBHIT TIGER RESERVE,PLEASE REFER TENDER DOCUMENTS ,NA ,"30,00,000",Construction Works,BOWNDARY WALL CONSTRUCTION ,Tender,8.0,15.0,PILIBHIT,262001.0,NA ,NA ,NA ,PILIBHIT TIGER RESERVE OFFICE,No ,No,AOC,Finance,TENDER FINANCIAL BID OPENING COMMITTEE REPORT,Dharmendra Kumar,03-Sep-2025 04:23 PM,finance_1950202.pdf,BOQ Comparative Chart,RAMESH_CHAUHAN,Internal,RAMESH_CHAUHAN _ DHARMENDRA_KUMAR_SARVESH_KUMAR,Sarvesh Kumar,03-Sep-2025 04:04 PM,03-Sep-2025 04:05 PM,techsummary_1950202.pdf (220.63 KB),Technical,TENDER OPENING COMMITTEE REPORT,Sarvesh Kumar,03-Sep-2025 03:50 PM,technical_1950202.pdf,RAMESH_CHAUHAN,Internal,RAMESH_CHAUHAN _ DHARMENDRA_KUMAR_SARVESH_KUMAR,Dharmendra Kumar,03-Sep-2025 04:46 PM,finsummary_1950202.pdf (185.75 KB),04-Sep-2025,"INR 2,292,900.37",15.0,Manish singh,18-Sep-2025 05:12 PM,AOC_of_Bowndary_Wall_Construction.pdf (304.00 KB),BOWNDARY WALL CONSTRUCTION AT DEORIA RANGE IN PILIBHIT TIGER RESERVE,O/o Principal Chief Conservator and Wildlife||DFO PTR Pilibhit,2025_UPDFW_1068930_1,PTR/PBT/E-Tender/25-26/502/01,BOWNDARY WALL CONSTRUCTION,1.0,5513478.0,Mohd Afroz Contractor,INR,"2,292,900.37",1,5513415,D K ASSOCIATES,02-Sep-2025 11:43 AM,Rejected-Finance,EVA RATE IS BELOW BUT BID RANK IN NOT SELECTED,03-Sep-2025 04:46 PM,AOC
,,.pdf,SCANNED COPY COST OF EMD,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5513814,MADHVI CONSTRUCTIONS,02-Sep-2025 03:23 PM,Rejected-Finance,EVA RATE IS BELOW BUT BID RANK IN NOT SELECTED,03-Sep-2025 04:46 PM,AOC
2.0,Finance,.xls,RATES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5513478,Mohd Afroz Contractor,02-Sep-2025 03:50 PM,Accepted-AOC,RATE IS BELOW AND BID RANK IN SELECTED,18-Sep-2025 05:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5513160,Mohd shahid,02-Sep-2025 03:19 PM,Rejected-Finance,EVA RATE IS BELOW BUT BID RANK IN NOT SELECTED,03-Sep-2025 04:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5512233,M/s SANGEET SINGH,01-Sep-2025 02:08 PM,Not Admitted-Fee/PreQual/Technical,Others-OFFLINE ENVELOPE NOT RECEIVED,03-Sep-2025 03:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5509353,NATIONAL ENTERPRISES,30-Aug-2025 01:21 PM,Rejected-Finance,EVA RATE IS BELOW BUT BID RANK IN NOT SELECTED,03-Sep-2025 04:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5513732,RAM NARESH,02-Sep-2025 02:25 PM,Rejected-Finance,EVA RATE IS BELOW BUT BID RANK IN NOT SELECTED,03-Sep-2025 04:46 PM,AOC
