S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,5283971,M/s Vikram Jaiswal,01-Jul-2025 05:14 PM,Rejected-Finance,High,08-Jul-2025 02:23 PM,1.0,5283959.0,PUSHPA ENTERPRISES,INR,"3,935,662.04",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1051195_7,"192/RED/E-Tender(7)/2025-26, Dt. 11.06.2025",Block Mihipurwa Gram Panchayat Jahala me Neta Makhan Jaiswal ji ke dukan se Indal Baheliya ke khet tak CC road nirmna karya_07,30-Aug-2025,"INR 3,935,662.04",180.0,Sujit Kumar Sinha,11-Sep-2025 03:54 PM,007.pdf (84.00 KB),Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,07-Jul-2025 01:00 PM,08-Jul-2025 12:00 PM,techsummary_1910748.pdf (404.12 KB),Finance,Financial bid open,Sujit Kumar Sinha,08-Jul-2025 01:44 PM,finance_1910748.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,08-Jul-2025 02:23 PM,finsummary_1910748.pdf (75.72 KB),Technical,Technical bid open,Sujit Kumar Sinha,03-Jul-2025 02:56 PM,technical_1910748.pdf,AOC,1.0,SBI Bank,Block Mihipurwa Gram Panchayat Jahala me Neta Makhan Jaiswal ji ke dukan se Indal Baheliya ke khet tak CC road nirmna karya_07,Block Mihipurwa Gram Panchayat Jahala me Neta Makhan Jaiswal ji ke dukan se Indal Baheliya ke khet tak CC road nirmna karya_07,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,Office of E.E. R.E.D. Division Bahraich ,Office of E.E. R.E.D. Division Bahraich ,25-Jun-2025 12:30 PM ,Office of E.E. R.E.D. Division Bahraich,No ,No,"67,300",No,fixed,,Nil,Nil,Executive Engineer,Office of E.E. R.E.D. Division Bahraich,"2,384",Nil,Nil,No,25-Jun-2026 11:59 AM,03-Jul-2025 12:30 PM,25-Jun-2025 12:00 PM,02-Jul-2025 12:00 PM,NA ,NA ,25-Jun-2025 12:00 PM,02-Jul-2025 12:00 PM,08-May-2026 11:59 AM,1,Fee/PreQual/Technical,.pdf,Technical bid document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"192/RED/E-Tender(7)/2025-26, Dt. 11.06.2025",2025_REDUP_1051195_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
2,5283959,PUSHPA ENTERPRISES,01-Jul-2025 04:18 PM,Accepted-AOC,AOC,11-Sep-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
