Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
03-Sep-2025,"INR 418,548",60.0,Avdhesh kumar Verma,10-Sep-2025 02:12 PM,009NIT024WOBJR.pdf (99.00 KB),LOI OF WORK,1.0,5482045.0,MOHD USMAN,INR,"418,422.44",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1066826_1,009/E.E./BJR/NIDHI/2025-26 Dt. 20-08-2025,"Construction work of C.C. road and drain from Chaudhary Kuldeep Singh towards the paved road (Basta Bamnola Road) in village Bashedi, BLOCK- Jalilpur, DISTRICT- BIJNOR. (NIDHI WORK)",1,5482045,MOHD USMAN,24-Aug-2025 10:43 AM,Accepted-AOC,AMOUNT IS LOWEST,10-Sep-2025 02:12 PM,Finance,FINANCIAL REPORT,Avdhesh kumar Verma,30-Aug-2025 11:26 AM,,BOQ Comparative Chart,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,28-Aug-2025 07:11 PM,29-Aug-2025 10:00 AM,techsummary_1945427.pdf (191.53 KB),Technical,TECHNICAL REPORT,Avdhesh kumar Verma,28-Aug-2025 06:48 PM,technical_1945427.pdf,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,30-Aug-2025 02:12 PM,finsummary_1945427.pdf (245.11 KB),AOC,1,FDR - Fixed Deposit,"Construction work of C.C. road and drain from Chaudhary Kuldeep Singh towards the paved road (Basta Bamnola Road) in village Bashedi, BLOCK- Jalilpur, DISTRICT- BIJNOR. (NIDHI WORK)","Construction work of C.C. road and drain from Chaudhary Kuldeep Singh towards the paved road (Basta Bamnola Road) in village Bashedi, BLOCK- Jalilpur, DISTRICT- BIJNOR. (NIDHI WORK)",Please refer Tender documents. ,NA ,"4,18,548",Civil Works - Roads,NA ,Tender,60.0,60.0,BIJNOR,246701.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,009/E.E./BJR/NIDHI/2025-26 Dt. 20-08-2025,2025_SCIDC_1066826_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"9,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,826.0,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,20-Aug-2025 04:00 PM,27-Aug-2025 11:00 AM,20-Aug-2025 04:00 PM,27-Aug-2025 10:00 AM,NA ,NA ,20-Aug-2025 04:00 PM,27-Aug-2025 10:00 AM,29-Aug-2025 10:00 AM,"E.E., UPSCIDCO, BIJNOR","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",AOC
,,,,,,,,,,,,,,,,2,5486376,SAMEER ENTERPRISES,24-Aug-2025 07:30 PM,Rejected-Finance,AMOUNT IS HIGH,30-Aug-2025 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,2,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
