Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
18-May-2025,"INR 275,725",90.0,Rajesh Chaudhary,26-Sep-2025 05:22 PM,aoc.pdf (500.00 KB),The work is awarded to M/s Samridhhi Construction & Supplier,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,2025_SCIDC_1032245_1,13/EE/Jhansi/ET/2025-26,Shri Lal Bahadur Shastri Inter College Babina Janpad Jhansi me 2 nos Toilets nirman karya (under Scheme VN 2024-25) Hon ble Shri Babulal Tiwari Ji MLC Jhansi,1.0,5160527.0,SAMRIDDHI CONSTRUCTION & SUPPLIER,INR,"275,725",1,5160849,MOHNI CONSTRUCTION & SUPPLIERS,01-May-2025 08:00 PM,Rejected-Finance,High Rate,17-May-2025 05:22 PM,Technical,Technical Summary,Rajesh Chaudhary,05-May-2025 05:22 PM,technical_1867661.pdf,EE,Internal,AE AA,Rajesh Chaudhary,17-May-2025 05:22 PM,finsummary_1867661.pdf (603.53 KB),Finance,Financial Summary,Rajesh Chaudhary,17-May-2025 05:20 PM,finance_1867661.pdf,BOQ Comparative Chart,EE,Internal,AE Asstt Acctt,Rajesh Chaudhary,05-May-2025 05:23 PM,05-May-2025 05:30 PM,techsummary_1867661.pdf (814.42 KB),AOC,Executive Engineer,UPSCIDCO Jhansi,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,13/EE/Jhansi/ET/2025-26,2025_SCIDC_1032245_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,25-Apr-2026 11:45 AM,02-May-2025 02:00 PM,25-Apr-2025 11:00 AM,02-May-2025 01:30 PM,25-Apr-2025 11:00 AM ,02-May-2025 01:00 PM ,25-Apr-2025 11:00 AM,02-May-2025 01:30 PM,05-May-2026 11:45 AM,Shri Lal Bahadur Shastri Inter College Babina Janpad Jhansi me 2 nos Toilets nirman karya (under Scheme VN 2024-25) Hon ble Shri Babulal Tiwari Ji MLC Jhansi,Shri Lal Bahadur Shastri Inter College Babina Janpad Jhansi me 2 nos Toilets nirman karya (under Scheme VN 2024-25) Hon ble Shri Babulal Tiwari Ji MLC Jhansi,Please refer the tender document ,NA ,,Civil Works - Others,NA ,Tender,90.0,90.0,Babina,284401.0,NA ,NA ,NA ,Jhansi,No ,No,1,Fee/PreQual/Technical,.pdf,Technical Document,520.0,UPSCIDCO,Jhansi,Yes,"6,000",Yes,fixed,,UPSCIDCO,Jhansi,AOC
,,,,,,,,,,,,,,,,2,5160527,SAMRIDDHI CONSTRUCTION & SUPPLIER,01-May-2025 05:48 PM,Accepted-AOC,The rates quoted by the contractor are the lowest.,26-Sep-2025 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ Document,,,,,,,,,,,AOC
