Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,SUPERINTENDENT ENGINEER,"06, RAJSHREE GARDEN, DAYAL BAGH, AGRA","CONSTRUCTION OF MODREN WORKSHOP (NEW BLOCK G AND 2) AT GOVT. I.T.I. CAMPUS BAH, DISTT-AGRA","CONSTRUCTION OF MODREN WORKSHOP (NEW BLOCK G AND 2) AT GOVT. I.T.I. CAMPUS BAH, DISTT-AGRA",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,270.0,"BAH, AGRA",283104.0,NA ,NA ,NA ,AGRA,No ,No,1.0,BG - Bank Guarantee,18-Jul-2025 03:00 PM,26-Jul-2025 10:00 AM,18-Jul-2025 03:00 PM,25-Jul-2025 05:00 PM,NA ,NA ,18-Jul-2025 03:00 PM,25-Jul-2025 05:00 PM,30-Jul-2025 10:00 AM,"8,850",EE,AGRA,No,"5,91,250",No,fixed,,EE,AGRA,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,92/SE/E-TENDER/2025-26,2025_UPRNS_1058397_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Finance,WE HAVE RECEIVED FINANCIAL BID,NAGENDRA YADAV,30-Jul-2025 02:21 PM,finance_1926446.pdf,BOQ Comparative Chart,NAGENDRA YADAV SE,Internal,"SURYA PRATAP BAHADUR SINGH EE ARUN YADAV AE, SUNIL GUPTA JE, ASHISH TRIVEDI ACCOUNTANT",NAGENDRA YADAV,29-Jul-2025 05:25 PM,30-Jul-2025 10:00 AM,techsummary_1926446.pdf (526.31 KB),Technical,WE HAVE RECEIVED TECHNICAL BID,NAGENDRA YADAV,29-Jul-2025 05:02 PM,technical_1926446.pdf,NAGENDRA YADAV SE,Internal,"SURYA PRATAP BAHADUR SINGH EE ARUN YADAV AE, SUNIL GUPTA JE, ASHISH TRIVEDI ACCOUNTANT",NAGENDRA YADAV,30-Jul-2025 02:24 PM,finsummary_1926446.pdf (526.31 KB),18-Aug-2025,"INR 29,532,438",270.0,NAGENDRA YADAV,19-Sep-2025 12:33 PM,92.pdf (95.00 KB),QUOTED AMOUNT LOWER THEN OTHER BIDER,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2025_UPRNS_1058397_1,92/SE/E-TENDER/2025-26,"CONSTRUCTION OF MODREN WORKSHOP (NEW BLOCK G AND 2) AT GOVT. I.T.I. CAMPUS BAH, DISTT-AGRA",1.0,5374237.0,M.S. Construction,INR,"29,532,438",1,5374237,M.S. Construction,25-Jul-2025 12:35 PM,Accepted-AOC,QUOTED AMOUNT LOWER THEN OTHER BIDER,19-Sep-2025 12:33 PM,AOC
2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5373746,prabhat associates,25-Jul-2025 09:26 AM,Rejected-Finance,QUOTED AMOUNT HIRE THEN OTHER BIDER,30-Jul-2025 02:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5374128,Sapna Associates,25-Jul-2025 11:49 AM,Rejected-Finance,QUOTED AMOUNT HIRE THEN OTHER BIDER,30-Jul-2025 02:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5374530,SHRI BANKEY BIHARI TRADER,25-Jul-2025 03:34 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,29-Jul-2025 05:02 PM,AOC
