Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
26-Sep-2025,"INR 756,204.75",75.0,Munivir singh Rajput,24-Sep-2025 03:52 PM,1068702.pdf (524.00 KB),1,5544542,Coldspot Agencies,20-Sep-2025 07:13 PM,Accepted-AOC,OK,24-Sep-2025 03:52 PM,1.0,5544542.0,Coldspot Agencies,INR,"756,204.75",U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,2025_SCIDC_1068702_3,04/Elect./Ghaziabad/2025-26 Dated- 26.08.2025,S/I/T/C of Centralized Air Conditioning System at Trauma Center Ghaziabad.,Technical,All Bids are Qualified.,Munivir singh Rajput,23-Sep-2025 03:32 PM,technical_1960908.pdf,Shri Munivir Singh,Internal,,Munivir singh Rajput,23-Sep-2025 06:16 PM,finsummary_1960908.pdf (483.60 KB),Finance,Rate of M/s Coldspot Agencies is Accepted.,Munivir singh Rajput,23-Sep-2025 06:08 PM,finance_1960908.pdf,BOQ Comparative Chart,Shri Munivir Singh,Internal,,Munivir singh Rajput,23-Sep-2025 03:41 PM,23-Sep-2025 03:45 PM,techsummary_1960908.pdf (569.06 KB),AOC,"1,062",UPSCIDCO,GHAZIABAD,No,S/I/T/C of Centralized Air Conditioning System at Trauma Center Ghaziabad.,S/I/T/C of Centralized Air Conditioning System at Trauma Center Ghaziabad.,Please refer Tender documents. ,NA ,"7,58,100",Electrical Works,NA ,Tender,75.0,75.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,NIT,Executive engineer,"Ex. En. Office, H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.","16,000",No,fixed,,UPSCIDCO,GHAZIABAD,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,04/Elect./Ghaziabad/2025-26 Dated- 26.08.2025,2025_SCIDC_1068702_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,15-Sep-2025 12:10 PM,22-Sep-2025 01:00 PM,15-Sep-2025 12:10 PM,22-Sep-2025 12:00 PM,NA ,NA ,15-Sep-2025 12:10 PM,22-Sep-2025 12:00 PM,23-Sep-2025 03:45 PM,AOC
,,,,,,2,5548841,Mahesh and Copany,20-Sep-2025 08:10 PM,Rejected-AOC,OK,24-Sep-2025 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
