Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
15-Sep-2025,"INR 1,542,966",90.0,Ashutosh Arora,15-Sep-2025 12:10 PM,911_5.pdf (929.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE LUCKNOW,2025_REDUP_1059608_5,911/EE RED LUCKNOW/25-26 Dt 30/06/2025,"Under District Lucknow, Construction of Sardar Vallabhbhai Patel Memorial Gate at Sultanpur Road, Gosaiganj, Lucknow, Lot No 5",1.0,5380686.0,M/S MEERA ASSOCIATE BUILDERS & TRADERS,INR,"1,542,966",1,5380686,M/S MEERA ASSOCIATE BUILDERS & TRADERS,28-Jul-2025 08:51 PM,Accepted-AOC,AoC,15-Sep-2025 12:10 PM,Technical,Summary,Ashutosh Arora,05-Aug-2025 01:14 PM,,Er A K Arora EE RED Lucknow,Internal,,Ashutosh Arora,15-Sep-2025 12:00 PM,finsummary_1929238.pdf (929.11 KB),Finance,Summary,Ashutosh Arora,18-Aug-2025 11:14 AM,,BOQ Comparative Chart,Er A K Arora EE RED Lucknow,Internal,"Er A K Arora EE RED Lucknow, Er M K Shukla AE RED Lucknow, Mr Amit Sinha DAO RED Lucknow",Ashutosh Arora,11-Aug-2025 10:20 AM,14-Aug-2025 09:00 AM,techsummary_1929238.pdf (1214.16 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE LUCKNOW,911/EE RED LUCKNOW/25-26 Dt 30/06/2025,2025_REDUP_1059608_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow","EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow",24-Jul-2025 11:52 AM,05-Aug-2025 12:30 PM,24-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,NA ,NA ,24-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,14-Aug-2025 09:00 AM,"32,000",No,fixed,,Nil,Nil,950.0,Nil,Nil,No,"Under District Lucknow, Construction of Sardar Vallabhbhai Patel Memorial Gate at Sultanpur Road, Gosaiganj, Lucknow, Lot No 5","Under District Lucknow, Construction of Sardar Vallabhbhai Patel Memorial Gate at Sultanpur Road, Gosaiganj, Lucknow, Lot No 5",Please refer Tender documents. ,NA ,"15,60,000",Civil Works,NA ,Tender,90.0,90.0,Lucknow,226001.0,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow ","EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow ",25-Jul-2025 11:00 AM ,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow",No ,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,FEES AND TECHNICAL DOCUMENTS,AOC
,,,,,,,,,,,,,,,2,5380580,M/S Vidya Construction,28-Jul-2025 09:14 PM,Rejected-Finance,Rejected,15-Sep-2025 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENTS(BoQ),AOC
