Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
03-Sep-2025,"INR 518,660",60.0,Avdhesh kumar Verma,10-Sep-2025 02:51 PM,018NIT033WOBJR.pdf (102.00 KB),LOI OF WORK,1,5482261,MOHD USMAN,24-Aug-2025 11:26 AM,Accepted-AOC,AMOUNT IS LOWEST,10-Sep-2025 02:51 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1066905_1,018/E.E./BJR/NIDHI/2025-26 Dt. 20-08-2025,"Construction work of 74.00 m CC road and drain from the house of Yashwant Singh son of Raghunath Singh towards the house of Shri Ramlal son of Shri Tuuyu Singh in village Jogi Ondha, BLOCK- Jalilpur, DISTRICT- BIJNOR. (NIDHI WORK)",1.0,5482261.0,MOHD USMAN,INR,"518,504.4",Technical,TECHNICAL REPORT,Avdhesh kumar Verma,28-Aug-2025 07:08 PM,technical_1945620.pdf,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,30-Aug-2025 02:35 PM,finsummary_1945620.pdf (249.02 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,30-Aug-2025 11:35 AM,,BOQ Comparative Chart,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,28-Aug-2025 07:24 PM,29-Aug-2025 10:00 AM,techsummary_1945620.pdf (193.29 KB),AOC,"1,062",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,018/E.E./BJR/NIDHI/2025-26 Dt. 20-08-2025,2025_SCIDC_1066905_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,20-Aug-2025 04:00 PM,27-Aug-2025 11:00 AM,20-Aug-2025 04:00 PM,27-Aug-2025 10:00 AM,NA ,NA ,20-Aug-2025 04:00 PM,27-Aug-2025 10:00 AM,29-Aug-2025 10:00 AM,1,FDR - Fixed Deposit,"E.E., UPSCIDCO, BIJNOR","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,"Construction work of 74.00 m CC road and drain from the house of Yashwant Singh son of Raghunath Singh towards the house of Shri Ramlal son of Shri Tuuyu Singh in village Jogi Ondha, BLOCK- Jalilpur, DISTRICT- BIJNOR. (NIDHI WORK)","Construction work of 74.00 m CC road and drain from the house of Yashwant Singh son of Raghunath Singh towards the house of Shri Ramlal son of Shri Tuuyu Singh in village Jogi Ondha, BLOCK- Jalilpur, DISTRICT- BIJNOR. (NIDHI WORK)",Please refer Tender documents. ,NA ,"5,18,660",Civil Works - Roads,NA ,Tender,60.0,60.0,BIJNOR,246701.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,"11,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,AOC
,,,,,,,2,5487547,SAMEER ENTERPRISES,24-Aug-2025 10:42 PM,Rejected-Finance,AMOUNT IS HIGH,30-Aug-2025 02:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,2,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,AOC
