EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"4,900",No,fixed,,Nil,Nil,"Gram Panchayat Neelkothi me Chandar ke makan se Dwarka ke jameen tak interlocking nirman karya, Block-Balha_03","Gram Panchayat Neelkothi me Chandar ke makan se Dwarka ke jameen tak interlocking nirman karya, Block-Balha_03",Please refer Tender documents. ,NA ,"2,43,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,"Office of the Executive Engineer, R.E.D. Bahraich ","Office of the Executive Engineer, R.E.D. Bahraich ",29-Aug-2025 12:30 PM ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,29-Aug-2025 12:00 PM,06-Sep-2025 12:30 PM,29-Aug-2025 12:00 PM,06-Sep-2025 12:00 PM,NA ,NA ,29-Aug-2025 12:00 PM,06-Sep-2025 12:00 PM,09-Sep-2025 12:00 PM,596.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical bid document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"509/RED/E-Tender(13)/2025-26, Dt. 05.08.2025",2025_REDUP_1069382_3,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,"Office of the Executive Engineer, R.E.D. Bahraich",1.0,SBI Bank,AOC,Technical,Technical bid open,Sujit Kumar Sinha,06-Sep-2025 01:21 PM,technical_1951170.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,09-Sep-2025 01:21 PM,finsummary_1951170.pdf (74.37 KB),Finance,Financial bid open,Sujit Kumar Sinha,09-Sep-2025 12:57 PM,finance_1951170.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,08-Sep-2025 04:04 PM,09-Sep-2025 12:00 PM,techsummary_1951170.pdf (388.92 KB),10-Sep-2025,"INR 285,991.67",180.0,Sujit Kumar Sinha,10-Sep-2025 05:06 PM,003.pdf (95.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1069382_3,"509/RED/E-Tender(13)/2025-26, Dt. 05.08.2025","Gram Panchayat Neelkothi me Chandar ke makan se Dwarka ke jameen tak interlocking nirman karya, Block-Balha_03",1.0,5517009.0,RAJ ENTERPRISES,INR,"285,991.67",1,5517162,M/s Vaishnavi Construction,04-Sep-2025 05:54 PM,Rejected-Finance,High,09-Sep-2025 01:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5517009,RAJ ENTERPRISES,04-Sep-2025 08:08 PM,Accepted-AOC,AOC,10-Sep-2025 05:06 PM,AOC
