Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
12-Sep-2025,"INR 170,165",60.0,Nuzahat Parveen,15-Sep-2025 04:37 PM,MURARI.pdf (148.00 KB),1.0,5502961.0,SUSHILA CONSTRUCTION,INR,"170,165",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2025_REDUP_1066944_5,1262/EE/RED/04-08-2025,"Const. Of Building Plaster work of shri Murari lal inter collage,Mainpuri.",1,5502985,shri manoj yadav,27-Aug-2025 05:25 PM,Rejected-AOC,L-2,15-Sep-2025 04:37 PM,Technical,ALL BIDS ADMITTED,Nuzahat Parveen,04-Sep-2025 04:34 PM,technical_1946315.pdf,E.E.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,09-Sep-2025 02:23 PM,finsummary_1946315.pdf (304.24 KB),Finance,financial bid,Nuzahat Parveen,09-Sep-2025 10:26 AM,finance_1946315.pdf,BOQ Comparative Chart,E.E.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,04-Sep-2025 04:42 PM,08-Sep-2025 10:00 AM,techsummary_1946315.pdf (305.27 KB),AOC,589.0,Nil,Nil,No,1.0,SBI Bank,21-Aug-2025 03:00 PM,04-Sep-2025 12:30 PM,21-Aug-2025 03:00 PM,04-Sep-2025 12:00 PM,NA ,NA ,21-Aug-2025 03:00 PM,04-Sep-2025 12:00 PM,08-Sep-2025 10:00 AM,"4,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical bid,Executive Engineer,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,1262/EE/RED/04-08-2025,2025_REDUP_1066944_5,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"Const. Of Building Plaster work of shri Murari lal inter collage,Mainpuri.","Const. Of Building Plaster work of shri Murari lal inter collage,Mainpuri.",Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,60.0,Mainpuri,205001.0,NA ,NA ,NA ,E.E.RED OFFICE MAINPURI,No ,No,AOC
,,,,,,,,,,,,,,,2,5503015,smt surema devi,28-Aug-2025 10:50 AM,Rejected-AOC,L-3,15-Sep-2025 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5502961,SUSHILA CONSTRUCTION,02-Sep-2025 04:49 PM,Accepted-AOC,L-1,15-Sep-2025 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
