Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
23-Apr-2025 06:55 PM,20-May-2025 11:00 AM,23-Apr-2025 06:55 PM,19-May-2025 05:00 PM,NA ,NA ,23-Apr-2025 06:55 PM,19-May-2025 05:00 PM,11-Jun-2025 11:00 AM,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,SBI Bank,"Costruction of room and tin shed chabutra for shamshan ghat in village mirzapur,Yea. WC-06","Costruction of room and tin shed chabutra for shamshan ghat in village mirzapur,Yea. WC-06",Please refer Tender documents. ,NA ,"17,59,419",Civil Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,840.0,Nil,Nil,No,1.0,Corrigendum1,Date,,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1051 DT-17/04/2025,2025_YEIDA_1031622_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"35,500",No,fixed,,Nil,Nil,AOC,Committee,Internal,Committee,BHARAM PAL SINGH,11-Aug-2025 03:31 PM,finsummary_1866221.pdf (128.60 KB),Technical,UNDER EVALUATION,NITENDRA KUMAR ADARSH,10-Jun-2025 03:31 PM,,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,10-Jun-2025 04:58 PM,11-Jun-2025 11:00 AM,techsummary_1866221.pdf (567.94 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,11-Aug-2025 03:23 PM,,BOQ Comparative Chart,1.0,5178984.0,krishna Enterprises,15-May-2025 01:47 PM,Rejected-Finance,L3,11-Aug-2025 03:31 PM,1.0,5178999.0,KWALITY INFRASTRUCTURE PVT LTD,INR,"1,458,558.96",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1031622_7,YEA/GM(PROJECT)/2025/1051 DT-17/04/2025,"Costruction of room and tin shed chabutra for shamshan ghat in village mirzapur,Yea. WC-06",11-Aug-2025,"INR 1,458,558.96",90.0,VIKAS KUMAR,24-Sep-2025 05:07 PM,1051_7.pdf (896.00 KB),AOC,AOC
,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5178999.0,KWALITY INFRASTRUCTURE PVT LTD,09-May-2025 04:54 PM,Accepted-AOC,L1,24-Sep-2025 05:08 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5179055.0,M/S SHRI GANESH ENTERPRISES,09-May-2025 02:24 PM,Rejected-Finance,L2,11-Aug-2025 03:31 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
