Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
01-Sep-2025,"INR 38,200,000",730.0,BHARAM PAL SINGH,01-Sep-2025 03:36 PM,AOCd.pdf (739.00 KB),AOC,1.0,5371500.0,Design Associates Inc,28-Jul-2025 10:27 AM,Accepted-AOC,L1,01-Sep-2025 03:38 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1056919_1,YEA/GM(PROJECT)/2025/377 DT-10/07/2025,"Request for Proposal (RFP) for Hiring of Design development and Project Management Consultants for Infrastructure development of EMC Sector 10, at YEIDA",1.0,5371500.0,Design Associates Inc,INR,"38,200,000",Finance,UNDER FINANCIAL EVALUATION,BHARAM PAL SINGH,08-Aug-2025 11:27 AM,,BOQ Comparative Chart,Tender Committee,Internal,Committee,BHARAM PAL SINGH,07-Aug-2025 08:09 PM,08-Aug-2025 11:00 AM,techsummary_1923560.pdf (571.51 KB),Technical,UNDER EVALUATION,BHARAM PAL SINGH,07-Aug-2025 07:37 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,01-Sep-2025 03:34 PM,finsummary_1923560.pdf (739.37 KB),AOC,14-Jul-2025 05:00 PM,30-Jul-2025 11:00 AM,14-Jul-2025 05:00 PM,28-Jul-2025 05:00 PM,14-Jul-2025 05:00 PM ,17-Jul-2025 05:00 PM ,14-Jul-2025 05:00 PM,28-Jul-2025 05:00 PM,08-Aug-2025 11:00 AM,"Request for Proposal (RFP) for Hiring of Design development and Project Management Consultants for Infrastructure development of EMC Sector 10, at YEIDA","Request for Proposal (RFP) for Hiring of Design development and Project Management Consultants for Infrastructure development of EMC Sector 10, at YEIDA",REFER TENDER DOC ,NA ,,Consultancy,NA ,Tender,180.0,730.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY ,"1ST,FLOOR,COMERCIAL COMPLEX ,BLOCK P-2,SECTOR OMEGA -1,GREAER NOIDA ",18-Jul-2025 03:30 PM ,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,GM PROJECT,"1ST,FLOOR,COMERCIAL COMPLEX ,BLOCK P-2,SECTOR OMEGA -1,GREAER NOIDA",Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/377 DT-10/07/2025,2025_YEIDA_1056919_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS1,1.0,SBI Bank,"2,00,000",No,fixed,,Nil,Nil,1.0,Corrigendum for prebid queries,Other,,"11,800",Nil,Nil,No,AOC
,,,,,,,2.0,5368723.0,RITES LIMITED,28-Jul-2025 02:23 PM,Rejected-Finance,L3,01-Sep-2025 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENTS2,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,5365167.0,Voyants Solutions Pvt Ltd,28-Jul-2025 11:38 AM,Rejected-Finance,L2,01-Sep-2025 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENTS3,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENTS4,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,,,,AOC
