Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"6,705",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1034 DT-28/03/2025,2025_YEIDA_1024013_12,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Construction of RCC drain along 100mtr .wide road (right side carriageway) at ch. 2.856km to 4.357km(Road No.R-3)in YEA.WC-01,Construction of RCC drain along 100mtr .wide road (right side carriageway) at ch. 2.856km to 4.357km(Road No.R-3)in YEA.WC-01,Please refer Tender documents. ,NA ,"4,93,19,812",Civil Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,"9,86,500",No,fixed,,Nil,Nil,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,04-Apr-2025 06:55 PM,21-Apr-2025 11:00 AM,04-Apr-2025 06:55 PM,17-Apr-2025 05:00 PM,NA ,NA ,04-Apr-2025 06:55 PM,17-Apr-2025 05:00 PM,04-Jun-2025 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,AOC,1,5128826,GUPTA ENGINEERS AND CONTRACTOR,17-Apr-2025 04:56 PM,Rejected-Finance,L2,12-Jun-2025 03:02 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1024013_12,YEA/GM(PROJECT)/2025/1034 DT-28/03/2025,Construction of RCC drain along 100mtr .wide road (right side carriageway) at ch. 2.856km to 4.357km(Road No.R-3)in YEA.WC-01,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,12-Jun-2025 03:02 PM,finsummary_1851785.pdf (298.29 KB),Finance,UNDER EVALUATION,NITENDRA KUMAR ADARSH,12-Jun-2025 02:56 PM,,BOQ Comparative Chart,1.0,5127486.0,M/S NEHWAL INFRATECH,INR,"30,183,724.99",Committee,Internal,Committee,NITENDRA KUMAR ADARSH,04-Jun-2025 04:27 PM,04-Jun-2025 05:00 PM,techsummary_1851785.pdf (569.01 KB),Technical,UNDER EVALUATION,NITENDRA KUMAR ADARSH,04-Jun-2025 03:16 PM,,08-Sep-2025,"INR 30,183,724.99",365.0,VIKAS KUMAR,08-Sep-2025 01:07 PM,AOC1034_12.pdf (7570.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER",AOC,2,5129557,J S S Infratech,17-Apr-2025 04:49 PM,Rejected-Finance,L5,12-Jun-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC,3,5128356,M/S MANOJ CONSTRUCTION CO,17-Apr-2025 11:36 AM,Rejected-Finance,L6,12-Jun-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC,4,5127486,M/S NEHWAL INFRATECH,17-Apr-2025 04:11 PM,Accepted-AOC,L1,08-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC,5,5128560,M/S PRAVEEN KUMAR JAIN,17-Apr-2025 03:51 PM,Rejected-Finance,L4,12-Jun-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,5129101,PARAS CONSTRUCTION,17-Apr-2025 04:33 PM,Rejected-Finance,L3,12-Jun-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
