Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
10-Sep-2025,"INR 1,998,272.43",120.0,Yogendra Nath Kushwaha,10-Sep-2025 05:53 PM,AOC.pdf (662.00 KB),ADARSH CONSTRUCTION FOUND L1 AS PER BOQ CHART,1.0,5430375.0,ADARSH CONSTRUCTION,14-Aug-2025 06:05 PM,Accepted-AOC,L1,10-Sep-2025 05:53 PM,1.0,5430375.0,ADARSH CONSTRUCTION,INR,"1,998,272",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,2025_SCIDC_1063726_1,087/EE/JNP/2025-26 DT-06-08-2025,UNDER ALANKAR MISC CONSTRUCTION OF B WALL WITH GATE AT ARRA KARANJAKALA JAUNPUR,Technical,two bid found for the tender,Yogendra Nath Kushwaha,05-Sep-2025 02:23 PM,technical_1938477.pdf,SRI YN KUSHWAHA,Internal,SRI VAIBHAV TRIPATHI ACCT,Yogendra Nath Kushwaha,10-Sep-2025 05:42 PM,finsummary_1938477.pdf (567.90 KB),Finance,ADARSH CONSTRUCTION FOUND L1 AS PER BOQ CHART,Yogendra Nath Kushwaha,10-Sep-2025 05:40 PM,finance_1938477.pdf,BOQ Comparative Chart,SRI YN KUSHWAHA,Internal,SRI VAIBHAV TRIPATHI ACCT,Yogendra Nath Kushwaha,05-Sep-2025 02:24 PM,06-Sep-2025 10:00 AM,techsummary_1938477.pdf (393.60 KB),AOC,Ex enginner UPSCIDC LTD JAUNPUR,VAN VIHAR ROAD BHUPATPATTI JAUNPUR,06-Aug-2025 06:00 PM,15-Aug-2026 11:43 AM,06-Aug-2025 06:00 PM,15-Aug-2025 10:00 AM,NA ,NA ,06-Aug-2025 06:00 PM,15-Aug-2025 10:00 AM,06-Sep-2025 10:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,087/EE/JNP/2025-26 DT-06-08-2025,2025_SCIDC_1063726_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"41,000",No,fixed,,Ex engineer upscidc ltd,JAUNPUR,"1,652",Ex engineer upscidc ltd,JAUNPUR,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1,DD - Demand Draft,UNDER ALANKAR MISC CONSTRUCTION OF B WALL WITH GATE AT ARRA KARANJAKALA JAUNPUR,UNDER ALANKAR MISC CONSTRUCTION OF B WALL WITH GATE AT ARRA KARANJAKALA JAUNPUR,Please refer Tender documents. ,NA ,"20,08,314",Civil Works,BWALL ,Tender,90.0,120.0,ARRA,222001.0,NA ,NA ,NA ,Ex enginner office UPSCIDC LTD JAUNPUR,No ,No,AOC
,,,,,,,2.0,5431086.0,ADARSH ENTERPRISES,14-Aug-2025 06:27 PM,Rejected-Finance,L2,10-Sep-2025 05:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC
