S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,Construction of Dry stone pitching from km 1.725 to 1.875 of Kabrai main canal.(Lot-06),Construction of Dry stone pitching from km 1.725 to 1.875 of Kabrai main canal.,AS PER NIT ,NA ,"28,05,000",Civil Works,NA ,Tender,90.0,90.0,Distt Mahoba,210427.0,NA ,NA ,NA ,OFFICE OF THE EE ICD KARWI,No ,No,"1,154",Nil,Nil,No,EXECUTIVE ENGINEER,OFFICE OF THE EE ICD KARWI,13-May-2025 10:00 AM,20-May-2025 02:00 PM,13-May-2025 10:00 AM,20-May-2025 12:00 PM,NA ,NA ,13-May-2025 10:00 AM,20-May-2025 12:00 PM,26-Jun-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",02/EE/2025-26,2025_UPIDC_1038339_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"56,100",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,Technical,All bids are accepted in First stage and technical evaluation is under process.,SHIVESH KUMAR SINGH,20-May-2025 02:56 PM,,EE ICD KARWI,Internal,EE MDCD 1ST MAHOBA AND AE ICD KARWI CHITRAKOOT,SHIVESH KUMAR SINGH,27-Jun-2025 12:35 PM,finsummary_1882182.pdf (725.07 KB),Finance,All bids are accepted in First stage and financial evaluation is under process.,SHIVESH KUMAR SINGH,26-Jun-2025 01:57 PM,,BOQ Comparative Chart,EE ICD KARWI,Internal,EE MDCD 1ST MAHOBA AND AE ICD KARWI CHITRAKOOT,SHIVESH KUMAR SINGH,25-Jun-2025 04:02 PM,26-Jun-2025 12:00 PM,techsummary_1882182.pdf (629.99 KB),15-Oct-2025,"INR 2,800,658.31",90.0,SHIVESH KUMAR SINGH,23-Sep-2025 12:02 PM,LOT06.pdf (375.00 KB),AOC,1,5201621,A K CONSTRUCTION COMPANY,20-May-2025 10:21 AM,Rejected-AOC,L2,23-Sep-2025 12:02 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",2025_UPIDC_1038339_6,02/EE/2025-26,Construction of Dry stone pitching from km 1.725 to 1.875 of Kabrai main canal.(Lot-06),1.0,5202290.0,CHANDRA BHAN SINGH,INR,"2,800,658.31",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5202290,CHANDRA BHAN SINGH,20-May-2025 09:57 AM,Accepted-AOC,L1,23-Sep-2025 12:02 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5202421,M/s KAMLA SHANKER,20-May-2025 11:03 AM,Rejected-Technical,DOCUMENT COMPLETE,25-Jun-2025 04:02 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5201544,M/s Sanjeev Kumar Saxena,20-May-2025 10:11 AM,Rejected-Technical,DOCUMENT INCOMPLETE,25-Jun-2025 04:02 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5199621,M/s Sarla Chaubey,19-May-2025 10:01 PM,Rejected-Technical,DOCUMENT INCOMPLETE,25-Jun-2025 04:02 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5201229,NIRANJAN SINGH,19-May-2025 06:51 PM,Rejected-Technical,DOCUMENT INCOMPLETE,25-Jun-2025 04:02 PM,,,,,,,,,,AOC
