S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1,5016248,Malik Construction Co,04-Mar-2025 03:51 PM,Accepted-AOC,L1,10-Sep-2025 04:41 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1008348_2,36/E-TENDER/MEERUT-ZONE/24-25 DATED 17-02-2025,CONSTRUCTION WORK OF 02 NO. BARRACKS OF 30 CAPACITY EACH (1 NO. GROUND FLOOR AND 1 NO FIRST FLOOR) (TOTAL CAPACITY 60) BY DEMOLISHING OLD BARRACK NO.- 08 IN MEERUT DISTRICT JAIL MEERUT (U.P.),1.0,5016248.0,Malik Construction Co,INR,"19,546,708.47",03-Apr-2025,"INR 19,546,708.47",547.0,Rakesh Kumar Chaurasia,10-Sep-2025 04:40 PM,WORKORDERBarrack08JailMRTSigned.pdf (1117.00 KB),Tender Awarded,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,12-Mar-2025 01:48 PM,finsummary_1819825.pdf (280.08 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,10-Mar-2025 04:47 PM,technical_1819825.pdf,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,10-Mar-2025 04:49 PM,10-Mar-2025 04:55 PM,techsummary_1819825.pdf (718.91 KB),Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,12-Mar-2025 01:13 PM,finance_1819825.pdf,BOQ Comparative Chart,AOC,"3,91,400",No,fixed,,EE UPRNSS,MEERUT,01-Mar-2025 06:55 PM,07-Mar-2025 02:00 PM,01-Mar-2025 06:55 PM,07-Mar-2025 02:00 PM,NA ,NA ,01-Mar-2025 06:55 PM,07-Mar-2025 02:00 PM,10-Mar-2025 04:55 PM,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,36/E-TENDER/MEERUT-ZONE/24-25 DATED 17-02-2025,2025_UPRNS_1008348_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"2,596",EE UPRNSS,MEERUT,No,1,FDR - Fixed Deposit,CONSTRUCTION WORK OF 02 NO. BARRACKS OF 30 CAPACITY EACH (1 NO. GROUND FLOOR AND 1 NO FIRST FLOOR) (TOTAL CAPACITY 60) BY DEMOLISHING OLD BARRACK NO.- 08 IN MEERUT DISTRICT JAIL MEERUT (U.P.),CONSTRUCTION WORK OF 02 NO. BARRACKS OF 30 CAPACITY EACH (1 NO. GROUND FLOOR AND 1 NO FIRST FLOOR) (TOTAL CAPACITY 60) BY DEMOLISHING OLD BARRACK NO.- 08 IN MEERUT DISTRICT JAIL MEERUT (U.P.),Please refer Tender documents. ,NA ,"1,95,68,234",Civil Works - Buildings,NA ,Tender,90.0,547.0,MEERUT,250001.0,NA ,NA ,NA ,MEERUT,No ,No,1,Fee/PreQual/Technical,.pdf,Technical,AOC
2,5018329,PASHUPATI CONSTRUCTION,05-Mar-2025 11:27 AM,Rejected-Finance,Quoted Rates Are Higher,12-Mar-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,AOC
