Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
17-Jun-2025,"INR 385,825.68",7.0,AJAY KUMAR CHAUDHARI,01-Sep-2025 11:58 AM,MaaVaishno_Barahua.pdf (140.00 KB),Due to L1 and Work is completed,1,5240051,MS MAA VAISHNO CUNSTRUCTION COMPANY,07-Jun-2025 06:28 PM,Accepted-AOC,Due to L1 and Work is completed,01-Sep-2025 11:58 AM,1.0,5240051.0,MS MAA VAISHNO CUNSTRUCTION COMPANY,INR,"385,825.68","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",2025_UPIDC_1043195_2,01/EE/2025-26,Silt clearance of Barahua drain from km. 0.000 to 5.430 in district Hardoi (Lot-12),Technical,Paatrrata letter,akhilesh gautam,10-Jun-2025 04:14 PM,technical_1897959.pdf,Akhilesh Kumar Gautam EE,Internal,RAJEEV KUMAR TRIVEDI COMPUTER ANKIT KUMAR GAUTAM DA,akhilesh gautam,10-Jun-2025 05:02 PM,finsummary_1897959.pdf (92.41 KB),Finance,Paatrata letter,akhilesh gautam,10-Jun-2025 04:58 PM,finance_1897959.pdf,BOQ Comparative Chart,Akhilesh Kumar Gautam EE,Internal,RAJEEV KUMAR TRIVEDI COMPUETR ANKIT KUMAR GAUTAM DA,akhilesh gautam,10-Jun-2025 04:18 PM,10-Jun-2025 04:20 PM,techsummary_1897959.pdf (92.41 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,All technical documents,766.0,Nil,Nil,No,Executive Engineer,EE HDSC Hardoi,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",01/EE/2025-26,2025_UPIDC_1043195_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,03-Jun-2025 05:00 PM,10-Jun-2025 10:00 AM,03-Jun-2025 05:00 PM,10-Jun-2025 10:00 AM,NA ,NA ,03-Jun-2025 05:00 PM,10-Jun-2025 10:00 AM,10-Jun-2025 04:20 PM,Silt clearance of Barahua drain from km. 0.000 to 5.430 in district Hardoi (Lot-12),Silt clearance of Barahua drain from km. 0.000 to 5.430 in district Hardoi (Lot-12),Please refer Tender documents. ,NA ,"6,54,000",Civil Works - Canal,Silt Clerarance of Drain ,Tender,90.0,7.0,Hardoi,241001.0,NA ,NA ,NA ,EE HDSC Hardoi,No ,No,"13,080",No,fixed,,Nil,Nil,AOC
,,,,,,,2,5242914,M/S PREM CHANDRA TRIVEDI,09-Jun-2025 09:37 PM,Rejected-Finance,Rejected due to higher rate toL1,10-Jun-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5242788,M/S SHIV KUMAR SINGH THEKEDAR,09-Jun-2025 08:37 PM,Rejected-Technical,Rejected by commitee,10-Jun-2025 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
