Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Construction of CC road from Beruarbari Bansdih road to Delua village via Deluha electricity substation. (Length- 1325 M),Construction of CC road from Beruarbari Bansdih road to Delua village via Deluha electricity substation. (Length- 1325 M),Please Refer tender documents. ,yes ,"75,85,000",Civil Works - Roads,CC Road ,Tender,90.0,180.0,Ballia,277001.0,"SE, RED, Circle-Azamgarh. ","OFFICE OF THE SUPERINTENDING ENGINEER, RURAL ENGINEERING DEPARTMENT, CIRCLE-AZAMGARH. Address- 2nd FLOOR, MANDALEEY VIKAS BHAWAN, SIDHARI-AZAMGARH, PINCODE-276001 ",03-Jun-2025 12:30 PM ,"SE, RED, Circle-Azamgarh.",No ,No,1.0,SBI Bank,"3,473",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE,91/RED/Cir Aza/Tender/25-26/dt 14.05.2025-5,2025_REDUP_1044685_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,31-May-2025 10:00 AM,17-Jun-2025 12:30 PM,31-May-2025 10:30 AM,16-Jun-2025 12:00 PM,31-May-2025 10:00 AM ,16-Jun-2025 11:00 AM ,31-May-2025 11:00 AM,16-Jun-2025 12:00 PM,18-Jul-2025 12:30 PM,"SE, RED, Circle-Azamgarh.","OFFICE OF THE SUPERINTENDING ENGINEER, RURAL ENGINEERING DEPARTMENT, CIRCLE-AZAMGARH. Address- 2nd FLOOR, MANDALEEY VIKAS BHAWAN, SIDHARI-AZAMGARH, PINCODE-276001",1.0,Fee/PreQual/Technical,.pdf,Fee and EMD,"1,58,000",No,fixed,,Nil,Nil,AOC,Finance,In Financial Opening of Tender 02 Bids were received. The Financial Bid of KUNWAR AMIT SINGH is found Lowest Bid. His Quoted Amount is Rs- 7442967.14,kunvar surendra pratap,18-Jul-2025 03:40 PM,finance_1896021.pdf,BOQ Comparative Chart,Superintending Engineer RED,Internal,JET/Bond Clerk REDBallia DAO Ballia EE RED Ballia EE RED Mau,kunvar surendra pratap,10-Jul-2025 03:08 AM,18-Jul-2025 12:30 PM,techsummary_1896021.pdf (528.51 KB),Technical,In Technical Opening 02 Bids were received.,kunvar surendra pratap,17-Jun-2025 06:22 PM,technical_1896021.pdf,Superintending Engineer RED Aza,Internal,EE RED Ballia EE RED Mau DAO Ballia,kunvar surendra pratap,30-Jul-2025 06:56 PM,finsummary_1896021.pdf (1781.91 KB),28-Aug-2025,"INR 7,442,967.14",180.0,kunvar surendra pratap,22-Sep-2025 03:37 PM,aoc.pdf (575.00 KB),Being L1 the Contract Awarded to KUNWAR AMIT SINGH,1.0,5248848.0,KUNWAR AMIT SINGH,14-Jun-2025 04:13 PM,Accepted-AOC,Being Lowest Bid or e-tender.,22-Sep-2025 03:37 PM,1.0,5248848.0,KUNWAR AMIT SINGH,INR,"7,442,967.14",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE,2025_REDUP_1044685_1,91/RED/Cir Aza/Tender/25-26/dt 14.05.2025-5,Construction of CC road from Beruarbari Bansdih road to Delua village via Deluha electricity substation. (Length- 1325 M),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5248863.0,M/S RAJA RAM SINGH,14-Jun-2025 05:47 PM,Rejected-AOC,Rejected due to higher rate e-tender.,22-Sep-2025 03:37 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Section-6 Technical Financial Part-II of Bid.,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
