S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5233117.0,DEEPTI INFRATECH,04-Jun-2025 11:13 AM,Accepted-AOC,L1,10-Sep-2025 05:35 PM,1.0,5233117.0,DEEPTI INFRATECH,INR,"5,858,662.51",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1042868_7,YEA/GM(PROJECT)/2025/313 DT-21/05/2025,"Providing and laying interlocking tiles in village -Dayanatpur,YEA (including construction of drain ) WC-06",10-Sep-2025,"INR 5,858,662.51",120.0,RAJENDRA SINGH BHATI,10-Sep-2025 05:35 PM,Aoc313_7.pdf (926.00 KB),AOC,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,17-Jul-2025 02:45 PM,17-Jul-2025 05:00 PM,techsummary_1892632.pdf (733.98 KB),Finance,UNDER EVALUATION,NITENDRA KUMAR ADARSH,30-Jul-2025 03:23 PM,,BOQ Comparative Chart,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,30-Jul-2025 03:31 PM,finsummary_1892632.pdf (78.21 KB),Technical,EVALUATION,NITENDRA KUMAR ADARSH,17-Jul-2025 02:35 PM,,AOC,26-May-2025 06:55 PM,06-Jun-2025 11:00 AM,26-May-2025 06:55 PM,04-Jun-2025 05:00 PM,NA ,NA ,26-May-2025 06:55 PM,04-Jun-2025 05:00 PM,17-Jul-2025 05:00 PM,GM P,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/313 DT-21/05/2025,2025_YEIDA_1042868_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"1,41,500",No,fixed,,Nil,Nil,"1,890",Nil,Nil,No,"Providing and laying interlocking tiles in village -Dayanatpur,YEA (including construction of drain ) WC-06","Providing and laying interlocking tiles in village -Dayanatpur,YEA (including construction of drain ) WC-06",Please refer Tender documents. ,NA ,"70,73,116",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,NA ,NA ,NA ,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC
2.0,5232006.0,KP CONST. CO.,04-Jun-2025 01:41 PM,Rejected-Finance,L4,30-Jul-2025 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC
3.0,5233394.0,M/S PRATHVI ENTERPRISES,04-Jun-2025 01:04 PM,Rejected-Finance,L3,30-Jul-2025 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC
4.0,5233788.0,M/S VIPIN PRAKASH CONTRACTOR,04-Jun-2025 01:02 PM,Rejected-Finance,L2,30-Jul-2025 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC
