Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(TCD) Faizabad,2025_UPIDM_1009753_1,Tender no- 18/Lot No-3/EE/TCD.AYO/2024-25,Drilling of Tubewell 1.0 Cusec 5 State Tubewells at District Ambedkarnagar,1.0,5006036.0,R.K ASSOCIATE,INR,"573,000",1,5005086,ARSHIKA CONSTRUCTION,27-Feb-2025 10:08 PM,Rejected-Finance,Second Lowest Bidder.,28-Feb-2025 06:03 PM,03-Mar-2025,"INR 573,000",180.0,Vijay Kumar Verma,17-Sep-2025 05:16 PM,DocScannerSep18L3.pdf (568.00 KB),Drilling of Tubewell 1.0 Cusec 5 State Tubewells at District Ambedkarnagar,Vijay Kumar Verma,Internal,"Gyanendra Mani Tripathi, Prabhat Ranjan Shrivastava.",Vijay Kumar Verma,28-Feb-2025 04:22 PM,28-Feb-2025 04:30 PM,techsummary_1811068.pdf (698.56 KB),Finance,"M/s R.K. Associate, Gorakhpur is found to be the Lowest Bidder.",Vijay Kumar Verma,28-Feb-2025 05:46 PM,finance_1811068.pdf,BOQ Comparative Chart,Vijay Kumar Verma,Internal,"Gyanendra Mani Tripathi, Prabhat Ranjan Shrivastava.",Vijay Kumar Verma,28-Feb-2025 06:03 PM,finsummary_1811068.pdf (698.56 KB),Technical,"All bids are technically qualified. Hence, admitted.",Vijay Kumar Verma,28-Feb-2025 04:11 PM,technical_1811068.pdf,AOC,"21,000",No,fixed,,Executive Engineer Tubewell Construction Division,Ayodhya,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(TCD) Faizabad,Tender no- 18/Lot No-3/EE/TCD.AYO/2024-25,2025_UPIDM_1009753_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,766.0,Executive Engineer Tubewell Construction Division,Ayodhya,No,Drilling of Tubewell 1.0 Cusec 5 State Tubewells at District Ambedkarnagar,Drilling of Tubewell 1.0 Cusec 5 State Tubewells at District Ambedkarnagar,Please refer Tender documents. ,NA ,"10,14,000",Water Equipments/ Meter/ Drilling/ Boring,NA ,Tender,180.0,180.0,Ambedkarnagar,224122.0,NA ,NA ,NA ,Office of Exe.Engineer TW.Const. Division Ayodhya,No ,No,Executive Engineer,Executive Engineer Tubewell Construction Division Ayodhya Bada Ramna World bank Colony Ayodhya.,1.0,Fee/PreQual/Technical,.pdf,Drilling of Tubewell 1.0 Cusec 5 State Tubewells at District Ambedkarnagar,22-Feb-2025 09:00 AM,28-Feb-2025 12:30 PM,22-Feb-2025 10:00 AM,28-Feb-2025 11:30 AM,NA ,NA ,22-Feb-2025 10:00 AM,28-Feb-2025 11:30 AM,28-Feb-2025 04:30 PM,AOC
,,,,,,,,,2,4998838,laxmi enterprises,28-Feb-2025 11:26 AM,Rejected-Finance,Third Lowest Bidder.,28-Feb-2025 06:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Drilling of Tubewell 1.0 Cusec 5 State Tubewells at District Ambedkarnagar,,,,,,,,,,AOC
,,,,,,,,,3,5006036,R.K ASSOCIATE,28-Feb-2025 09:26 AM,Accepted-AOC,Lowest Bidder,17-Sep-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
