S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5507123.0,M/S Raj Construction,29-Aug-2025 11:22 AM,Rejected-Finance,AMOUNT IS HIGH,06-Sep-2025 10:58 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1068075_1,13/E.E/Kasganj/NIDHI/2025-26 Dt 23.08.2025,Interlocking work from Ramnivas house to Faujdar house in village Panchayat Noorpur of Block Ganjdudwara. (NIDHI WORK),1.0,5504965.0,M/S RASHMI DEVI CONSTRUCTION,INR,"1,094,781",06-Sep-2025,"INR 1,095,000",120.0,Avdhesh kumar Verma,10-Sep-2025 12:54 PM,0193WO.pdf (1023.00 KB),LOI OF WORK,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH VERMA, E.E, UPSCIDCO, ETAH/KASGANJ, 2-PRAMOD KUMAR, AAO, UPSCIDCO, ETAH/KASGANJ",Avdhesh kumar Verma,06-Sep-2025 10:58 AM,finsummary_1948150.pdf (107.07 KB),Technical,Technical Report,Avdhesh kumar Verma,02-Sep-2025 07:48 PM,technical_1948150.pdf,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH VERMA, E.E, UPSCIDCO, ETAH/KASGANJ, 2-PRAMOD KUMAR, AAO, UPSCIDCO, ETAH/KASGANJ",Avdhesh kumar Verma,02-Sep-2025 07:58 PM,03-Sep-2025 10:00 AM,techsummary_1948150.pdf (136.47 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,06-Sep-2025 10:45 AM,finance_1948150.pdf,BOQ Comparative Chart,AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,13/E.E/Kasganj/NIDHI/2025-26 Dt 23.08.2025,2025_SCIDC_1068075_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,"E.E., UPSCIDCO, KASGANJ",Executive Engineer UPSCIDCO 106 Aruna Nagar Etah,"22,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,ETAH,1.0,Fee/PreQual/Technical,.pdf,TENDER NOTICE,23-Aug-2025 06:00 PM,30-Aug-2025 11:00 AM,23-Aug-2025 06:00 PM,30-Aug-2025 10:00 AM,NA ,NA ,23-Aug-2025 06:00 PM,30-Aug-2025 10:00 AM,03-Sep-2025 10:00 AM,Interlocking work from Ramnivas house to Faujdar house in village Panchayat Noorpur of Block Ganjdudwara. (NIDHI WORK),Interlocking work from Ramnivas house to Faujdar house in village Panchayat Noorpur of Block Ganjdudwara. (NIDHI WORK),Please refer Tender documents. ,NA ,"10,95,041",Civil Works - Roads,NA ,Tender,60.0,120.0,KASGANJ,207123.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, ETAH",No ,No,"1,652",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,ETAH,No,AOC
2.0,5504965.0,M/S RASHMI DEVI CONSTRUCTION,28-Aug-2025 01:13 PM,Accepted-AOC,AMOUNT IS LOWEST,10-Sep-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
