S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5465211.0,M/S HCV PROJECTS INDIA (P) LTD,INR,"65,906,409.5",UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2025_UPPAN_1064503_1,"2321/PAN/ET/25-26, DT. 08-08-2025",CONSTRUCTION OF RESIDENTIAL BUILDING AT THANA NAWABGANJ DISTT FATEHGARH U.P.,1,5491330,M/S G.M. CONSTRUCTION,25-Aug-2025 01:56 PM,Rejected-Finance,L2,01-Sep-2025 03:58 PM,17-Sep-2025,"INR 65,906,409.5",540.0,Manoj Kumar Joshi,23-Sep-2025 04:48 PM,NAWANGANJLOA.pdf (766.00 KB),L1,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Sanjeev Saxena,26-Aug-2025 03:19 PM,29-Aug-2025 02:00 PM,techsummary_1939875.pdf (604.01 KB),Finance,ALL BIDDER ADMITTED,Sanjeev Saxena,01-Sep-2025 03:55 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Sanjeev Saxena,01-Sep-2025 03:58 PM,finsummary_1939875.pdf (620.94 KB),Technical,ALL BIDDER ADMITTED,Sanjeev Saxena,26-Aug-2025 03:15 PM,,AOC,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,SANJEEV SAXENA,U.P. Police Awas Nigam Ltd. Lucknow,CONSTRUCTION OF RESIDENTIAL BUILDING AT THANA NAWABGANJ DISTT FATEHGARH U.P.,CONSTRUCTION OF RESIDENTIAL BUILDING AT THANA NAWABGANJ DISTT FATEHGARH U.P.,Please refer Tender documents. ,NA ,"6,76,31,000",Civil Works,NA ,Tender,90.0,540.0,THANA NAWABGANJ DISTT FATEHGARH U.P.,209501.0,NA ,NA ,NA ,U.P. Police Awas Nigam Ltd. Lucknow,No ,No,08-Aug-2025 05:00 PM,26-Aug-2025 11:30 AM,08-Aug-2025 05:00 PM,25-Aug-2025 05:00 PM,NA ,NA ,08-Aug-2025 05:00 PM,25-Aug-2025 05:00 PM,29-Aug-2025 02:00 PM,"8,850",Nil,Nil,No,"13,52,000",No,fixed,,Nil,Nil,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"2321/PAN/ET/25-26, DT. 08-08-2025",2025_UPPAN_1064503_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,5465211,M/S HCV PROJECTS INDIA (P) LTD,22-Aug-2025 06:50 PM,Accepted-AOC,L1,23-Sep-2025 04:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5490082,M/S SHREE DEV BUILDERS & CONSTRUCTION PRIVATE LIMITED,25-Aug-2025 01:52 PM,Rejected-Finance,L3,01-Sep-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
