Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
19-Sep-2025,"INR 2,686,214",90.0,Ashutosh Arora,19-Sep-2025 09:02 PM,1202_3.pdf (87.00 KB),1,5500044,JAI MAA BHAWANI CONSTRUCTION AND SUPPLIERS,27-Aug-2025 09:46 AM,Rejected-Finance,Rejected,19-Sep-2025 08:51 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE LUCKNOW,2025_REDUP_1066777_3,1202/EE RED Lucknow/25-26 Dt 04/08/2025,"Under District Lucknow, Installation of 4-way solar street lights at 24 public places in Vidhan Sabha constituency BKT under Lok Sabha constituency Mohanlalganj, Lot No 3",1.0,5486477.0,SHREE HARIOM INFOTECH,INR,"2,686,214",Finance,Summary,Ashutosh Arora,11-Sep-2025 09:23 PM,,BOQ Comparative Chart,Er A K Arora EE RED Lucknow,Internal,,Manoj Shukla,05-Sep-2025 12:02 PM,11-Sep-2025 12:00 PM,techsummary_1945279.pdf (1218.30 KB),Technical,Summary,Ashutosh Arora,27-Aug-2025 01:13 PM,,"Er A K Arora Executive Engineer, Rural Engineering Department, Lucknow",Internal,,Ashutosh Arora,19-Sep-2025 08:51 PM,finsummary_1945279.pdf (86.59 KB),AOC,"51,840",No,percentage,2.0%,Nil,Nil,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow","EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow",1,Fee/PreQual/Technical,.pdf,FEES AND TECHNICAL DOCUMENTS,20-Aug-2025 11:00 AM,27-Aug-2025 12:30 PM,20-Aug-2025 11:00 AM,27-Aug-2025 12:00 PM,NA ,NA ,20-Aug-2025 11:00 AM,27-Aug-2025 12:00 PM,11-Sep-2025 12:00 PM,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE LUCKNOW,1202/EE RED Lucknow/25-26 Dt 04/08/2025,2025_REDUP_1066777_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,720",Nil,Nil,No,"Under District Lucknow, Installation of 4-way solar street lights at 24 public places in Vidhan Sabha constituency BKT under Lok Sabha constituency Mohanlalganj, Lot No 3","Under District Lucknow, Installation of 4-way solar street lights at 24 public places in Vidhan Sabha constituency BKT under Lok Sabha constituency Mohanlalganj, Lot No 3",Please refer Tender documents. ,NA ,"25,92,000",Civil Works,NA ,Tender,90.0,90.0,Lucknow,226016.0,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow ","EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow  ",22-Aug-2025 11:00 AM ,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow",No ,No,AOC
,,,,,,2,5486477,SHREE HARIOM INFOTECH,26-Aug-2025 12:30 PM,Accepted-AOC,AoC,19-Sep-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENTS(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
