Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
Technical,Admitted,SHAILENDRA PRASAD,10-Jul-2025 03:48 PM,,11-Sep-2025,"INR 1,429,674.79",90.0,SHAILENDRA PRASAD,11-Sep-2025 03:40 PM,1209.pdf (621.00 KB),EE,Internal,,SHAILENDRA PRASAD,10-Jul-2025 05:39 PM,11-Jul-2025 12:00 PM,techsummary_1901274.pdf (395.17 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2025_REDUP_1046714_21,243 Date 26-04-2025,Gram sabha jalalpur mukhya marg se kamapur road tak sadak ka nav nirman ka karya.,1,5294054,Durgawati Construction Co,09-Jul-2025 10:37 AM,Rejected-Finance,L2,12-Aug-2025 03:44 PM,1.0,5295053.0,M/s Akhilesh Associate,INR,"1,429,674.79",Finance,Admitted,Pankaj Rai,11-Jul-2025 01:43 PM,,BOQ Comparative Chart,EE,Internal,,SHAILENDRA PRASAD,12-Aug-2025 03:44 PM,finsummary_1901274.pdf (109.66 KB),AOC,Gram sabha jalalpur mukhya marg se kamapur road tak sadak ka nav nirman ka karya.,Gram sabha jalalpur mukhya marg se kamapur road tak sadak ka nav nirman ka karya.,Please refer Tender documents. ,NA ,"14,34,000",Civil Works,NA ,Tender,90.0,90.0,Vikash Bhavan Varanasi,221002.0,NA ,NA ,NA ,Vikash Bhavan Varanasi,No ,No,766.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Tender doc,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,243 Date 26-04-2025,2025_REDUP_1046714_21,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,09-Jun-2025 12:00 PM,09-Jul-2025 12:30 PM,09-Jun-2025 12:00 PM,09-Jul-2025 12:00 PM,NA ,NA ,09-Jun-2025 12:00 PM,09-Jul-2025 12:00 PM,11-Jul-2025 12:00 PM,1.0,SBI Bank,"28,680",Yes,percentage,2.0%,Nil,Nil,EE RED,Vikash Bhavan Varanasi,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5295053,M/s Akhilesh Associate,08-Jul-2025 07:18 PM,Accepted-AOC,L1,11-Sep-2025 03:40 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
