Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"457/RED/E-Tender(11)/2025-26, Dt. 23.07.2025",2025_REDUP_1061436_8,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical bid document,"3,400",No,fixed,,Nil,Nil,1.0,SBI Bank,596.0,Nil,Nil,No,Executive Engineer,"Office of the Executive Engineer, R.E.D. Bahraich",01-Aug-2025 12:00 PM,08-Aug-2025 12:30 PM,01-Aug-2025 12:00 PM,08-Aug-2025 12:00 PM,NA ,NA ,01-Aug-2025 12:00 PM,08-Aug-2025 12:00 PM,14-Aug-2025 11:00 AM,"Repair and upgradation work of Anganwadi Center Alinagar-1, Block Jarwal_8","Repair and upgradation work of Anganwadi Center Alinagar-1, Block Jarwal_8",Please refer Tender documents. ,NA ,"1,66,000",Civil Works,NA ,Tender,90.0,90.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,14-Aug-2025 03:40 PM,finsummary_1933984.pdf (72.51 KB),Technical,Technical bid open,Sujit Kumar Sinha,11-Aug-2025 12:53 PM,technical_1933984.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,12-Aug-2025 05:39 PM,14-Aug-2025 11:00 AM,techsummary_1933984.pdf (368.86 KB),Finance,Financial bid open,Sujit Kumar Sinha,14-Aug-2025 01:11 PM,finance_1933984.pdf,BOQ Comparative Chart,1,5405238,Rajeev Kumar Verma,06-Aug-2025 12:28 PM,Rejected-Finance,High,14-Aug-2025 03:40 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1061436_8,"457/RED/E-Tender(11)/2025-26, Dt. 23.07.2025","Repair and upgradation work of Anganwadi Center Alinagar-1, Block Jarwal_8",1.0,5409517.0,SOBHARAM,INR,"185,383.73",22-Aug-2025,"INR 185,383.73",90.0,Sujit Kumar Sinha,11-Sep-2025 03:48 PM,08.pdf (95.00 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5409517,SOBHARAM,07-Aug-2025 08:19 PM,Accepted-AOC,AOC,11-Sep-2025 03:48 PM,,,,,,,,,,,,,,,,AOC
