S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,5472489.0,Kapoor Electric Company,INR,"696,445.32",SM,Internal,AFAO and Manager,Ashish Singh Tomar,27-Sep-2026 11:39 AM,finsummary_1942976.pdf (5167.07 KB),UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||EE KANPUR,2025_SIDC_1065863_1,ED-II (145) Date 26.05.2025,Supply and fixing of facade light at entrance gate no. 1 IA. Begrajpur Muzaffarnagar along with 03 Years AMC.,Technical,Technical Bid Summary,Ashish Singh Tomar,03-Sep-2025 11:23 AM,,Finance,Price Bid Summary,Ashish Singh Tomar,09-Sep-2025 07:08 PM,,BOQ Comparative Chart,SM,Internal,AFAO and Manager Elect,Ashish Singh Tomar,09-Sep-2025 06:47 PM,09-Sep-2025 06:50 PM,techsummary_1942976.pdf (1652.75 KB),27-Sep-2025,"INR 696,445.32",1155.0,Ashish Singh Tomar,27-Sep-2025 01:52 PM,145_0001.pdf (5167.00 KB),AOC to M/S Kapoor Elect. Company,1,5472489,Kapoor Electric Company,30-Aug-2025 02:51 PM,Accepted-AOC,You are first lowest.,27-Sep-2025 01:52 PM,AOC,"1,475",Sr Manager,Sr Manager,No,15-Aug-2025 11:00 AM,01-Sep-2025 11:00 AM,15-Aug-2025 11:00 AM,30-Aug-2025 05:00 PM,NA ,NA ,15-Aug-2025 11:00 AM,30-Aug-2025 05:00 PM,09-Sep-2025 06:50 PM,Supply and fixing of facade light at entrance gate no. 1 IA. Begrajpur Muzaffarnagar along with 03 Years AMC.,Supply and fixing of facade light at entrance gate no. 1 IA. Begrajpur Muzaffarnagar along with 03 Years AMC.,As per Technical Bid ,NA ,"6,97,841",Electrical Works,Electrical Works ,Tender,90.0,1155.0,Muzaffarnagar,251201.0,NA ,NA ,NA ,TDS City Ghaziabad,No ,No,UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||EE KANPUR,ED-II (145) Date 26.05.2025,2025_SIDC_1065863_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Sr Manager Elect,Office of the Sr Manager Elect ED II UPSIDA TDS City Ghaziabad.,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,Technical Bid,1.0,Extend the date,Date,,"17,000",No,fixed,,Sr Manager,Sr Manager,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5509189,M/S MANOJ ELECTRICALS,30-Aug-2025 12:05 PM,Rejected-Finance,You are second lowesr,27-Sep-2025 01:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Price Bid,,,,,,,,,,,AOC
