Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Faizabad II,272/UPRNSS/E-TENDER/2025-26 DATE 22-07-2025,2025_UPRNS_1061329_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow",1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"5,90,000",No,fixed,,"PROJECT ENGINEER, UPRNSS UNIT SULTANPUR",SULTANPUR,"CONSTRUCTION OF MODERN WORKSHOP(NEW BLOCL-2) AT GOVT. I.T.I. CAMPUS TILOI, DISTRICT-AMETHI(U.P.)",SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"2,94,16,000",Civil Works,NA ,Tender,90.0,240.0,AMETHI,227405.0,SULTANPUR ,"Office of PE., UPRNSS UNIT SULTANPUR, 1699, KHAIRABAD PANJABI COLONY PRAYAGRAJ ROAD, SULTANPUR ",05-Aug-2025 11:00 AM ,LUCKNOW,No ,No,30-Jul-2025 03:00 PM,14-Aug-2025 01:00 PM,30-Jul-2025 03:00 PM,13-Aug-2025 06:00 PM,NA ,NA ,30-Jul-2025 03:00 PM,13-Aug-2025 06:00 PM,23-Aug-2026 11:29 AM,"8,850",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,SULTANPUR,No,1.0,BG - Bank Guarantee,AOC,Technical,04 BIDS ARE ADMITTED,SATYENDRA SINGH VISHEN,23-Aug-2025 12:03 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"SATYENDRA SINGH VISEN(PE), ARUNENDRA KUMAR SINGH (EE), ANAVIL SINGH(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",SATYENDRA SINGH VISHEN,27-Aug-2025 10:45 AM,finsummary_1933753.pdf (272.39 KB),Finance,FINANCE,VIJAY BAHADUR SINGH,23-Aug-2025 12:55 PM,,BOQ Comparative Chart,JITENDRA BAHADUR SINGH(S.E.),Internal,"SATYENDRA SINGH VISEN(PE), ARUNENDRA KUMAR SINGH (EE), ANAVIL SINGH(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",SATYENDRA SINGH VISHEN,23-Aug-2025 12:14 PM,23-Aug-2025 12:30 PM,techsummary_1933753.pdf (1949.18 KB),04-Sep-2025,"INR 29,386,584",240.0,SATYENDRA SINGH VISHEN,08-Sep-2025 06:52 PM,1061329.pdf (1044.00 KB),TENDER AWARDED TO M/S VIVID INFRAZONE PVT. LTD.,1,5424364,AMETHI CONSTRUCTION,12-Aug-2025 07:19 PM,Rejected-AOC,Due to High Rate Quoted,08-Sep-2025 06:52 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Faizabad II,2025_UPRNS_1061329_1,272/UPRNSS/E-TENDER/2025-26 DATE 22-07-2025,"CONSTRUCTION OF MODERN WORKSHOP(NEW BLOCL-2) AT GOVT. I.T.I. CAMPUS TILOI, DISTRICT-AMETHI(U.P.)",1.0,5422538.0,Vivid Infrazone Pvt. Ltd.,INR,"29,386,584",AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5423843,PASHUPATI CONSTRUCTION,12-Aug-2025 04:45 PM,Rejected-AOC,Due to High Rate Quoted,08-Sep-2025 06:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5422538,Vivid Infrazone Pvt. Ltd.,12-Aug-2025 11:36 AM,Accepted-AOC,Due to Low Rate Quoted,08-Sep-2025 06:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5399716,YAMRAJ INFRASTRUCTURE,04-Aug-2025 06:57 AM,Rejected-Technical,TECHNICAL NOT QUALIFIED,23-Aug-2025 12:14 PM,,,,,,,,,,AOC
