S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,01-Jul-2025 06:00 PM,15-Jul-2025 11:30 AM,01-Jul-2025 06:00 PM,14-Jul-2025 05:00 PM,NA ,NA ,01-Jul-2025 06:00 PM,14-Jul-2025 05:00 PM,18-Jul-2025 05:45 PM,"59,000",No,fixed,,Nil,Nil,"1,770",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"1573/PAN/ET/25-26, DT. 30-06-2025",2025_UPPAN_1053314_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SANJEEV SAXENA,U.P. Police Awas Nigam Ltd. Lucknow,CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET BATHROOM FOR GRP MUZAFFARNAGAR U.P.,CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET BATHROOM FOR GRP MUZAFFARNAGAR U.P.,Please refer Tender documents. ,NA ,"29,62,000",Civil Works,NA ,Tender,30.0,330.0,GRP MUZAFFARNAGAR U.P.,251001.0,NA ,NA ,NA ,U.P. Police Awas Nigam Ltd. Lucknow,No ,No,AOC,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Sanjeev Saxena,22-Jul-2025 11:54 AM,finsummary_1915502.pdf (609.18 KB),Technical,ALL BIDDER ADMITTED,Manoj Kumar Joshi,18-Jul-2025 05:33 PM,,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Manoj Kumar Joshi,18-Jul-2025 05:37 PM,18-Jul-2025 05:45 PM,techsummary_1915502.pdf (663.17 KB),Finance,ALL BIDDER ADMITTED,Sanjeev Saxena,22-Jul-2025 11:46 AM,,BOQ Comparative Chart,1,5317061,INTERTOUCH OFFICE SYSTEMS,14-Jul-2025 02:38 PM,Rejected-Finance,L4,22-Jul-2025 11:54 AM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2025_UPPAN_1053314_1,"1573/PAN/ET/25-26, DT. 30-06-2025",CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET BATHROOM FOR GRP MUZAFFARNAGAR U.P.,1.0,5313477.0,M J CONSTRUCTION,INR,"2,557,390.8",01-Sep-2025,"INR 2,557,390.8",330.0,Sanjeev Saxena,03-Sep-2025 11:53 AM,MZFLOA.pdf (755.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5313477,M J CONSTRUCTION,14-Jul-2025 11:41 AM,Accepted-AOC,L1,03-Sep-2025 11:53 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5325524,MS. CONTRACTOR,14-Jul-2025 03:33 PM,Rejected-Finance,L3,22-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5327415,M/s Riyaz Ahmad Contractor,14-Jul-2025 04:55 PM,Rejected-Finance,L2,22-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5325912,Pacific buildcon,14-Jul-2025 04:10 PM,Rejected-Finance,L5,22-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,AOC
