S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
1,5142541,M K ENGG WORKS,24-Apr-2025 11:58 AM,Rejected-AOC,L 3,10-Sep-2025 01:08 PM,1.0,5142472.0,M/s Pradeep Traders,INR,"517,600",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle Lucknow||Works Manager Irrigation Workshop Div - Meerut||Assistant Engineer-2,2025_UPIDM_1028296_2,01/EETWCDMZN/2025-26,TenderNotice01/2025-26,05-May-2025,"INR 517,600",90.0,Sanjay Kumar,10-Sep-2025 01:08 PM,p.pdf (195.00 KB),Sanjay Kumar,Internal,,Sanjay Kumar,29-Apr-2025 12:01 PM,29-Apr-2025 12:05 PM,techsummary_1859124.pdf (374.45 KB),Finance,Admitted,Sanjay Kumar,29-Apr-2025 12:47 PM,,BOQ Comparative Chart,Sanjay Kumar,Internal,,Sanjay Kumar,29-Apr-2025 02:48 PM,finsummary_1859124.pdf (374.45 KB),Technical,All Document are ok...All Admitted,Sanjay Kumar,29-Apr-2025 10:49 AM,,AOC,Ex.En. TWCD Muzaffarnagar,"Office of Executive Engineer Tubewell Construction Division MUzaffarnagar, Near Suzroo Chung,i Muzaffarnagar",1.0,SBI Bank,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle Lucknow||Works Manager Irrigation Workshop Div - Meerut||Assistant Engineer-2,01/EETWCDMZN/2025-26,2025_UPIDM_1028296_2,Yes,Open Tender,Fixed-rate,Goods,2.0,No,No,Online,No,No,No,17-Apr-2025 11:00 AM,25-Apr-2025 11:00 AM,17-Apr-2025 11:00 AM,24-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 11:00 AM,24-Apr-2025 05:00 PM,29-Apr-2025 12:05 PM,"13,500",Yes,fixed,,Nil,Nil,TenderNotice01/2025-26,Supply of Pea Gravel.,Please refer Tender documents. ,NA ,"6,72,400",Supply of Materials,NA ,Tender,90.0,90.0,Nalkoop Colony store Ambala road Saharanpur,247001.0,NA ,NA ,NA ,Office of EE TWCD MUzaffarnagar,No ,No,270.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
2,5142986,M/S KARANVEER SINGH,24-Apr-2025 01:31 PM,Rejected-AOC,L 2,10-Sep-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,tenderbook,AOC
3,5142472,M/s Pradeep Traders,24-Apr-2025 10:42 AM,Accepted-AOC,L 1,10-Sep-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
4,5129133,SAI ENTERPRISES,22-Apr-2025 05:52 PM,Rejected-AOC,L 5,10-Sep-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,5143396,SHIKHA ENTERPRISES,24-Apr-2025 04:32 PM,Rejected-AOC,L 4,10-Sep-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
