S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,BG - Bank Guarantee,"Procurement of Fasteners for Coal Handling Plant, EMCD-IV, 2X660 MW, JTPP Malawan, Etah","Procurement of Fasteners for Coal Handling Plant, EMCD-IV, 2X660 MW, JTPP Malawan, Etah",As per tender documents ,NA ,"6,73,200",Miscellaneous,Fasteners ,Tender,120.0,90.0,"Office of Superintending Engineer, EMCC-VII",207001.0,NA ,NA ,NA ,"Office of Superintending Engineer, EMCC-VII",No ,No,"10,000",No,fixed,,"Dy. CAO, CFA and BO, JTPP","Malawan, Etah",1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,Date Extension,Date,,UP Rajya Vidyut Utpadan Nigam Ltd||Jawaharpur Thermal Power Project - UPRVUNL - Etah,ET-08/PD-I/EMCC-VII/JTPS/2025,2025_RVUNL_1046208_1,Yes,Open Tender,Fixed-rate,Goods,2.0,No,No,Offline,No,No,No,05-Jun-2025 06:00 PM,01-Jul-2025 03:30 PM,05-Jun-2025 06:00 PM,01-Jul-2025 11:00 AM,NA ,NA ,05-Jun-2025 06:00 PM,01-Jul-2025 11:00 AM,04-Jul-2025 10:30 AM,"Superintending Engineer, EMCC-VII","Office of Superintending Engineer, EMCC-VII, 2X660MW, JTPP, Malawan, Etah.",590.0,"Dy. CAO, CFA and BO, JTPP","Malawan, Etah",No,AOC,Project Manager,Internal,Project Tender Committee,SITANSHU .,09-Sep-2025 03:15 PM,finsummary_1899783.pdf (105.32 KB),Technical,All the participated firms are hereby admitted.,SITANSHU .,01-Jul-2025 05:40 PM,technical_1899783.pdf,Project Manager,Internal,"Project manager, SE EMCC-VII, Dy CAO",SITANSHU .,04-Jul-2025 08:50 AM,04-Jul-2025 10:30 AM,techsummary_1899783.pdf (837.88 KB),Finance,All qualified firms are hereby admitted.,SITANSHU .,04-Jul-2025 11:09 AM,finance_1899783.pdf,BOQ Comparative Chart,1,5267505,jalvid udyog,01-Jul-2025 09:02 AM,Accepted-AOC,L-1 bidder for quoted items,09-Sep-2025 03:28 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Jawaharpur Thermal Power Project - UPRVUNL - Etah,2025_RVUNL_1046208_1,ET-08/PD-I/EMCC-VII/JTPS/2025,"Procurement of Fasteners for Coal Handling Plant, EMCD-IV, 2X660 MW, JTPP Malawan, Etah",1,5264678,M/S ANURAG ENGINNERING WORKS,INR,"127,657.9",09-Sep-2025,"INR 493,748.7",90.0,SITANSHU .,09-Sep-2025 03:27 PM,19636.pdf (180.00 KB),Procurement for the supply of Fasteners for Coal Handling Plant at JTPP.,AOC
2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5264678,M/S ANURAG ENGINNERING WORKS,23-Jun-2025 07:18 AM,Accepted-AOC,L-1 bidder for quoted items,09-Sep-2025 03:28 PM,,,,,2,5267505,jalvid udyog,INR,"300,491",,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5282621,UNIVERSAL IT SOLUTION,30-Jun-2025 07:16 PM,Accepted-AOC,L-1 bidder for quoted items,09-Sep-2025 03:28 PM,,,,,3,5282621,UNIVERSAL IT SOLUTION,INR,"65,599.8",,,,,,,,AOC
