S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIVIDA,EE MLCD Prayagraj,EE MLCD Prayagraj,Stone pitching work on river slope,Stone pitching work on river slope,Please refer Tender documents. ,NA ,"13,15,374",Civil Works,NA ,Tender,45.0,30.0,Lakhanpur Pump Canal,212306.0,NA ,NA ,NA ,EE MLCD Prayagraj,No ,No,31-Jul-2025 10:00 AM,07-Aug-2025 03:00 PM,31-Jul-2025 10:00 AM,06-Aug-2025 03:00 PM,NA ,NA ,31-Jul-2025 10:00 AM,06-Aug-2025 03:00 PM,19-Aug-2025 03:40 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,03/EE/MLCD/Pra/2025-26,2025_UPIDM_1055445_10,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,"26,310",No,fixed,,Nil,Nil,766.0,Nil,Nil,No,AOC,1.0,5403790.0,SHANTI ENTERPRISES,06-Aug-2025 12:35 PM,Accepted-AOC,L1,29-Sep-2025 06:57 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,2025_UPIDM_1055445_10,03/EE/MLCD/Pra/2025-26,Stone pitching work on river slope,1.0,5403790.0,SHANTI ENTERPRISES,INR,"775,283.5",Finance,Financial,SHASHTESHWAR NATH,29-Aug-2025 05:28 PM,finance_1934056.pdf,BOQ Comparative Chart,EE S NATH,Internal,EE NAND LAL,SHASHTESHWAR NATH,30-Aug-2025 10:38 AM,finsummary_1934056.pdf (519.12 KB),Technical,02 bids accepted for financial evaluation,SHASHTESHWAR NATH,19-Aug-2025 03:30 PM,technical_1934056.pdf,15-Sep-2025,"INR 775,283",30.0,SHASHTESHWAR NATH,29-Sep-2025 06:57 PM,aoclaghudal.pdf (635.00 KB),L1,EE MLCD PRAYAGRAJ,Internal,EE TUBWEL 2,SHASHTESHWAR NATH,19-Aug-2025 03:33 PM,19-Aug-2025 03:40 PM,techsummary_1934056.pdf (229.30 KB),AOC
,,,,.pdf,DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,5402968.0,SHARDA CONSTRUCTION,06-Aug-2025 12:38 PM,Rejected-AOC,L2,29-Sep-2025 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
