EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"35,200",No,fixed,,Nil,Nil,Construction of Head Regulator of Sisolar Minor.(Lot-03),Construction of Head Regulator of Sisolar Minor.,AS PER NIT ,NA ,"17,58,000",Civil Works,NA ,Tender,90.0,90.0,Distt Hamirpur,210301.0,NA ,NA ,NA ,OFFICE OF THE EE ICD KARWI,No ,No,1.0,SBI Bank,13-May-2025 10:00 AM,20-May-2025 02:00 PM,13-May-2025 10:00 AM,20-May-2025 12:00 PM,NA ,NA ,13-May-2025 10:00 AM,20-May-2025 12:00 PM,26-Jun-2025 12:00 PM,EXECUTIVE ENGINEER,OFFICE OF THE EE ICD KARWI,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",02/EE/2025-26,2025_UPIDC_1038339_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,154",Nil,Nil,No,AOC,EE ICD KARWI,Internal,EE MDCD 1ST MAHOBA AND AE ICD KARWI CHITRAKOOT,SHIVESH KUMAR SINGH,27-Jun-2025 12:27 PM,finsummary_1882167.pdf (859.60 KB),Technical,All bids are accepted in First stage and technical evaluation is under process.,SHIVESH KUMAR SINGH,20-May-2025 02:41 PM,,EE ICD KARWI,Internal,EE MDCD 1ST MAHOBA AND AE ICD KARWI CHITRAKOOT,SHIVESH KUMAR SINGH,25-Jun-2025 03:45 PM,26-Jun-2025 12:00 PM,techsummary_1882167.pdf (570.25 KB),Finance,All bids are accepted in First stage and financial evaluation is under process.,SHIVESH KUMAR SINGH,26-Jun-2025 01:48 PM,,BOQ Comparative Chart,1,5201452,kamta prasad,19-May-2025 07:16 PM,Rejected-Technical,DOCUMENT INCOMPLETE,25-Jun-2025 03:45 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",2025_UPIDC_1038339_3,02/EE/2025-26,Construction of Head Regulator of Sisolar Minor.(Lot-03),1.0,5199111.0,M/s Sarla Chaubey,INR,"1,310,776.31",15-Oct-2025,"INR 1,310,776.31",90.0,SHIVESH KUMAR SINGH,22-Sep-2025 05:12 PM,LOT03.pdf (295.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5202249,M/S G-ENGENIEERS AND CONTRACTOR,20-May-2025 10:07 AM,Rejected-Technical,DOCUMENT INCOMPLETE,25-Jun-2025 03:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5201536,M/s Sanjeev Kumar Saxena,20-May-2025 10:09 AM,Rejected-Technical,DOCUMENT INCOMPLETE,25-Jun-2025 03:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5199111,M/s Sarla Chaubey,19-May-2025 10:11 PM,Accepted-AOC,L1,22-Sep-2025 05:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5201240,NIRANJAN SINGH,19-May-2025 06:48 PM,Rejected-AOC,L2,22-Sep-2025 05:12 PM,,,,,,,,,,,,,,,,,AOC
