Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Providing and laying interlocking tiles and brick drain in village -dayantpur, WC-06","Providing and laying interlocking tiles and brick drain in village -dayantpur, WC-06",Please refer Tender documents. ,NA ,"36,30,419",Civil Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1065 DT-09/05/2025,2025_YEIDA_1038978_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,GM P,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,"72,800",No,fixed,,Nil,Nil,14-May-2025 06:55 PM,27-May-2025 11:00 AM,14-May-2025 06:55 PM,23-May-2025 05:00 PM,NA ,NA ,14-May-2025 06:55 PM,23-May-2025 05:00 PM,14-Jul-2025 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",955.0,Nil,Nil,No,AOC,Technical,UNDER EVALUATION,BHARAM PAL SINGH,11-Jul-2025 03:38 PM,,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,23-Jul-2025 04:21 PM,finsummary_1884161.pdf (123.75 KB),Finance,EVALUATION,NITENDRA KUMAR ADARSH,23-Jul-2025 03:44 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,14-Jul-2025 11:07 AM,14-Jul-2025 01:00 PM,techsummary_1884161.pdf (10758.52 KB),04-Sep-2025,"INR 2,758,029.83",90.0,BHARAM PAL SINGH,04-Sep-2025 05:43 PM,1065_7aoc.pdf (1012.00 KB),AOC,1.0,5210789.0,ARVIK ENTERPRISES,23-May-2025 04:35 PM,Rejected-Finance,L3,23-Jul-2025 04:21 PM,1.0,5207659.0,PITAMBARA ASSOCIATE,INR,"2,758,029.83",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1038978_7,YEA/GM(PROJECT)/2025/1065 DT-09/05/2025,"Providing and laying interlocking tiles and brick drain in village -dayantpur, WC-06",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5210057.0,M/S VIPIN PRAKASH CONTRACTOR,23-May-2025 12:42 PM,Rejected-Finance,L4,23-Jul-2025 04:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5207659.0,PITAMBARA ASSOCIATE,22-May-2025 01:02 PM,Accepted-AOC,L1,04-Sep-2025 05:43 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5210602.0,Soniya Associates,23-May-2025 04:17 PM,Rejected-Finance,L2,23-Jul-2025 04:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
