Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
EE RED,Vikash Bhavan Varanasi,766.0,Nil,Nil,No,Ward akatha me musahar basti akatha ashoka colege road se lekar shivkumar banvasi ke makan tak interlocking nirman karya.,Ward akatha me musahar basti akatha ashoka colege road se lekar shivkumar banvasi ke makan tak interlocking nirman karya.,Please refer Tender documents. ,NA ,"13,09,000",Civil Works,NA ,Tender,90.0,90.0,Vikash Bhavan Varanasi,221002.0,NA ,NA ,NA ,Vikash Bhavan Varanasi,No ,No,1,Fee/PreQual/Technical,.pdf,Tender doc,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,366 Date 13-05-2025,2025_REDUP_1049180_42,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,19-Jun-2025 12:00 PM,19-Jul-2025 12:30 PM,19-Jun-2025 12:00 PM,19-Jul-2025 12:00 PM,NA ,NA ,19-Jun-2025 12:00 PM,19-Jul-2025 12:00 PM,26-Jul-2025 12:00 PM,"26,180",Yes,percentage,2.0%,Nil,Nil,AOC,1,5326871,M/S SAMRIDH ENTERPRISES,14-Jul-2025 04:43 PM,Accepted-AOC,L1,11-Sep-2025 03:15 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2025_REDUP_1049180_42,366 Date 13-05-2025,Ward akatha me musahar basti akatha ashoka colege road se lekar shivkumar banvasi ke makan tak interlocking nirman karya.,1.0,5326871.0,M/S SAMRIDH ENTERPRISES,INR,"1,308,878.86",Finance,Admitted,SHAILENDRA PRASAD,26-Jul-2025 03:18 PM,,BOQ Comparative Chart,EE,Internal,,SHAILENDRA PRASAD,28-Jul-2025 04:15 PM,finsummary_1907272.pdf (110.41 KB),EE,Internal,,SHAILENDRA PRASAD,23-Jul-2025 06:14 PM,26-Jul-2025 12:00 PM,techsummary_1907272.pdf (743.55 KB),Technical,Admitted,SHAILENDRA PRASAD,23-Jul-2025 04:42 PM,,11-Sep-2025,"INR 1,308,878.86",90.0,SHAILENDRA PRASAD,11-Sep-2025 03:15 PM,1375.pdf (552.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5327739,OM CONSTRUCTION,14-Jul-2025 05:22 PM,Rejected-Finance,L2,28-Jul-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
