Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
18-Sep-2025,"INR 8,727,594",120.0,Lavkush Singh,24-Sep-2025 01:32 PM,AOC1.pdf (945.00 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",2025_UPIDC_1055760_2,04/SE-XII/2025-26,Laying under ground cable at Pt. D.D.U. Irrigation and Cultural Museum and Park Raibareli Road Lucknow.,1.0,5402947.0,ADA ELECTRIC COMPANY,INR,"8,727,594",1,5402947,ADA ELECTRIC COMPANY,05-Aug-2025 12:06 PM,Accepted-AOC,1ST LOWEST,24-Sep-2025 01:32 PM,Finance,Financial Bid Opened,Lavkush Singh,18-Aug-2025 12:00 PM,,BOQ Comparative Chart,"LAVKUSH SINGH, SE XII CIRCLE",Internal,B.P. SINGH SE VII CIRCLE IW LKO,Lavkush Singh,13-Aug-2025 04:28 PM,16-Aug-2025 04:30 PM,techsummary_1933980.pdf (751.27 KB),Technical,Technical Bid Opened,Lavkush Singh,05-Aug-2025 03:40 PM,,"LAVKUSH SINGH, SE XII CIRCLE",Internal,BP Singh S.E. VII circle IW lko,Lavkush Singh,25-Aug-2025 04:10 PM,finsummary_1933980.pdf (406.60 KB),AOC,SE XII CIRCLE IRRIGATION WORKS LUCKNOW,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW,"1,85,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,PRE QUALIFICATION DOCUMENTS,31-Jul-2025 11:35 AM,05-Aug-2025 03:30 PM,31-Jul-2025 10:00 AM,05-Aug-2025 03:00 PM,NA ,NA ,31-Jul-2025 10:00 AM,05-Aug-2025 03:00 PM,16-Aug-2025 04:30 PM,"3,806",Nil,Nil,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",04/SE-XII/2025-26,2025_UPIDC_1055760_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Laying under ground cable at Pt. D.D.U. Irrigation and Cultural Museum and Park Raibareli Road Lucknow.,Laying under ground cable at Pt. D.D.U. Irrigation and Cultural Museum and Park Raibareli Road Lucknow.,Please refer Tender documents. ,NA ,"92,44,000",Civil Works,NA ,Tender,90.0,120.0,LUCKNOW,226025.0,NA ,NA ,NA ,LUCKNOW,No ,No,AOC
,,,,,,,,,,,,,,,,2,5400731,PRECISE POWER PROJECTS PRIVATE LIMITED,04-Aug-2025 06:59 PM,Rejected-Finance,3rd lowest,25-Aug-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5401612,Rakendra kumar mishra,05-Aug-2025 09:07 AM,Rejected-Finance,2nd lowest,25-Aug-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5402695,WORK PREMIUM SOLUTION PVT.LTD.,05-Aug-2025 11:13 AM,Rejected-Technical,TECHNICALLY DISQUALIFIED,13-Aug-2025 04:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
