Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Er Narendra Chaudhary,Vikash Bhawan Unnao,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,03-Jul-2025 09:00 AM,09-Jul-2025 12:30 PM,03-Jul-2025 09:00 AM,09-Jul-2025 12:00 PM,NA ,NA ,03-Jul-2025 09:00 AM,09-Jul-2025 12:00 PM,16-Jul-2025 04:25 PM,Chandpur Jhaliyayi me Akbal Shankar ke Ghar se Kanhaiya Pandit ke Ghar tak Interlocking Road.,Chandpur Jhaliyayi me Akbal Shankar ke Ghar se Kanhaiya Pandit ke Ghar tak Interlocking Road.,Plz Refer DOC ,NA ,"15,02,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,"1,000",Nil,Nil,No,"30,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,568/RED/TENDER/Unnao/25-26 Dt-02-07-25,2025_REDUP_1053743_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Er Narendra Chaudhary,Internal,,Surendra Yadav,16-Jul-2025 02:24 PM,16-Jul-2025 04:25 PM,techsummary_1916282.pdf (578.68 KB),Finance,SUMMARY,Narendra chaudhary,06-Sep-2025 04:25 PM,finance_1916282.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,06-Sep-2025 04:27 PM,finsummary_1916282.pdf (1113.30 KB),Technical,Summary,Surendra Yadav,16-Jul-2025 02:20 PM,technical_1916282.pdf,1,5296566,M/S DHIRENDRA SINGH,07-Jul-2025 05:27 PM,Rejected-AOC,L2,06-Sep-2025 04:30 PM,1.0,5294067.0,RAJESH KUMAR PAL,INR,"1,500,146.48",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1053743_7,568/RED/TENDER/Unnao/25-26 Dt-02-07-25,Chandpur Jhaliyayi me Akbal Shankar ke Ghar se Kanhaiya Pandit ke Ghar tak Interlocking Road.,06-Sep-2025,"INR 1,500,146.48",90.0,Narendra chaudhary,06-Sep-2025 04:29 PM,CHANDPUR01.pdf (1113.00 KB),L1,AOC
,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5294067,RAJESH KUMAR PAL,07-Jul-2025 03:41 PM,Accepted-AOC,L1,06-Sep-2025 04:30 PM,,,,,,,,,,,,,,,,,AOC
