Name,Address,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Executive Engineer,Office Of Executive Engineer ETD Jaunpur,1.0,Fee/PreQual/Technical,.pdf,Nit,1.0,REPLACEMENT OF ELECTRIC,Date,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,T-08/ETD (J)/2025-26.,2025_UPTCL_1054419_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"REPLACEMENT OF ELECTRIC FIELD MAKE 132 KV CT, PT","REPLACEMENT OF ELECTRIC FIELD MAKE 132 KV CT, PT","REPLACEMENT OF ELECTRIC FIELD MAKE 132 KV CT, PT 132 KV S/S MUNGRABADHAHPUR UNDER ETD, JAUNPUR.  ",NA ,"49,000",Electrical Works,"REPLACEMENT OF ELECTRIC FIELD MAKE 132 KV CT, PT ",Tender,180.0,30.0,132 KV S/S Mungrabadhahpur,222002.0,NA ,NA ,NA ,Office Of Executive Engineer ETD Jaunpur,No ,No,590.0,"Electricity Transmission Division, EE Jaunpur","Electricity Transmission Division, EE Jaunpur",No,04-Jul-2025 03:30 PM,14-Aug-2025 03:30 PM,04-Jul-2025 03:30 PM,14-Aug-2025 02:00 PM,NA ,NA ,04-Jul-2025 03:30 PM,14-Aug-2025 02:00 PM,02-Sep-2025 03:30 PM,"2,000",No,fixed,,"Electricity Transmission Division, EE Jaunpur","Electricity Transmission Division, EE Jaunpur",AOC,Gyanendra Yadav,Internal,Executive Engineer,Gyanendra Yadav,02-Sep-2025 03:19 PM,02-Sep-2025 03:30 PM,techsummary_1917701.pdf (663.53 KB),Finance,Admitted,Gyanendra Yadav,02-Sep-2025 03:44 PM,finance_1917701.pdf,BOQ Comparative Chart,Gyanendra Yadav,Internal,Executive Engineer,Gyanendra Yadav,17-Sep-2025 01:48 PM,finsummary_1917701.pdf (663.53 KB),Technical,Admitted,Gyanendra Yadav,14-Aug-2025 03:36 PM,technical_1917701.pdf,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,2025_UPTCL_1054419_1,T-08/ETD (J)/2025-26.,"REPLACEMENT OF ELECTRIC FIELD MAKE 132 KV CT, PT",1.0,5374559.0,R.T.K POWER ENGINEERS,INR,"47,460",1,5429589,K. D AND GUPTA ELECT. AND ENGG. WORKS,25-May-2026 11:29 AM,Rejected-Finance,As per tender Documents,17-Sep-2025 01:48 PM,17-Sep-2025,"INR 49,000",30.0,Gyanendra Yadav,17-Sep-2025 02:10 PM,agreement18.pdf (4449.00 KB),AOC
,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5426495,MODI POWER CONSTRUCTION,13-Aug-2026 11:29 AM,Rejected-Finance,As per tender Documents,17-Sep-2025 01:48 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5374559,R.T.K POWER ENGINEERS,14-Aug-2025 11:02 AM,Accepted-AOC,As per documents,17-Sep-2025 02:11 PM,,,,,,,AOC
