Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Category,Sub Category,Sub Category Description,Format/File,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
22-Sep-2025,"INR 8,411,000",120.0,Vimal Chandra Chaudhary,22-Sep-2025 06:39 PM,AOC.pdf (2760.00 KB),ACCEPTENCE,1.0,5465555.0,M/S AADYANT INFRA BUILD,20-Aug-2025 06:41 PM,Rejected-Finance,Not Being Lowest,22-Sep-2025 06:34 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi,2025_UPIDM_1063000_1,04/TWCJ/SE/2025-26,"Construction of Slope Boulder pitching and Launching Apron in Left bank of Pahuj River including all Material, Labour and T and P required for Proper completion of work at head of New Mahoi Pump canal, Tehsil- Madhaugarh of District- Jalaun",1.0,5466957.0,M/s SHRI MAHIPAL SINGH,INR,"6,631,735",Finance,Financial Evaluation,Vimal Chandra Chaudhary,22-Sep-2025 06:25 PM,finance_1937220.pdf,BOQ Comparative Chart,EE JAGANNATH PRASAD,Internal,SE VIMAL CHANDRA CHAUDHARY EE JAGANNATH PRASAD EE VIKARMA SINGH,Vimal Chandra Chaudhary,01-Sep-2025 05:15 PM,01-Sep-2025 05:20 PM,techsummary_1937220.pdf (436.88 KB),Technical,All Bids are Admitted,Vimal Chandra Chaudhary,01-Sep-2025 04:55 PM,technical_1937220.pdf,SE VIMAL CHANDRA CHAUDHARY,Internal,SE VIMAL CHANDRA CHAUDHARY EE JAGANNATH PRASAD EE VIKRAM SINGH,Vimal Chandra Chaudhary,22-Sep-2025 06:34 PM,finsummary_1937220.pdf (198.39 KB),AOC,1,Certificate Details ,Permanent Account Number ,Permanent Account Number ,,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,69,000",No,fixed,,Nil,Nil,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi,04/TWCJ/SE/2025-26,2025_UPIDM_1063000_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Superintending Engineer, Tubewell Circle Jhansi","Office of The Superintending Engineer, Tubewell Circle, Gwalior Road, Civil Lines, Jhansi","2,354",Nil,Nil,No,"Construction of Slope Boulder pitching and Launching Apron in Left bank of Pahuj River including all Material, Labour and T and P required for Proper completion of work at head of New Mahoi Pump canal, Tehsil- Madhaugarh of District- Jalaun","Construction of Slope Boulder pitching and Launching Apron in Left bank of Pahuj River including all Material, Labour and T and P required for Proper completion of work at head of New Mahoi Pump canal, Tehsil- Madhaugarh of District- Jalaun",Please refer Tender documents. ,NA ,"84,11,000",Civil Works,NA ,Tender,90.0,120.0,Mahoi Pump Canal Jalaun,477441.0,Jhansi ,"Office of The Superintending Engineer, Tubewell Circle, Gwalior Road, Civil Lines, Jhansi ",14-Aug-2025 12:00 PM ,Jhansi,No ,No,12-Aug-2025 10:00 AM,21-Aug-2025 02:00 PM,12-Aug-2025 10:00 AM,21-Aug-2025 12:00 PM,NA ,NA ,12-Aug-2025 10:00 AM,21-Aug-2025 12:00 PM,01-Sep-2025 05:20 PM,AOC
,,,,,,,2.0,5465779.0,M/s Hari Construction,21-Aug-2025 11:13 AM,Rejected-Technical,Particular Documents Incomplete,01-Sep-2025 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Experience/ mfg. capacity ,Performance Certificates of the Supplied Items/Works/Services for previous years ,Performance Certificates of the Supplied Items/Works/Services for previous years ,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,5466055.0,M/s Sanika Construction,20-Aug-2025 05:06 PM,Rejected-Finance,Not Being Lowest,22-Sep-2025 06:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,Financial Details ,Balance Sheets ,Copy of balance sheets audited by Chartered Accountant in support of annual turnover ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4.0,5466957.0,M/s SHRI MAHIPAL SINGH,21-Aug-2025 11:59 AM,Accepted-AOC,AOC,22-Sep-2025 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,Misc. document ,Any other document ,Any other document ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,Tax related documents ,PAN card ,PAN card ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,Technical Details ,Other Technical Documents ,Other Technical Documents ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
