Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,2025_UPTCL_1053262_1,T-07/ETD (J)/2025-26.,REGISTER AT VARIOUS SUBSTATIONS,1.0,5371900.0,M/S Transco Construction,INR,"69,552",1,5448194,MODI POWER CONSTRUCTION,18-Aug-2025 12:08 PM,Rejected-Technical,As per tender Documents,01-Sep-2025 11:15 AM,17-Sep-2025,"INR 81,866",60.0,Gyanendra Yadav,17-Sep-2025 03:58 PM,supplyaggrement20.pdf (5817.00 KB),Gyanendra Yadav,Internal,Executive Engineer,Gyanendra Yadav,01-Sep-2025 11:15 AM,01-Sep-2025 11:30 AM,techsummary_1915188.pdf (663.53 KB),Finance,Admitted,Gyanendra Yadav,01-Sep-2025 11:47 AM,finance_1915188.pdf,BOQ Comparative Chart,Gyanendra Yadav,Internal,Executive Engineer,Gyanendra Yadav,17-Sep-2025 01:44 PM,finsummary_1915188.pdf (663.53 KB),Technical,Admitted,Gyanendra Yadav,18-Aug-2025 03:36 PM,technical_1915188.pdf,AOC,01-Jul-2025 03:30 PM,18-Aug-2025 03:30 PM,01-Jul-2025 03:30 PM,18-Aug-2025 02:00 PM,NA ,NA ,01-Jul-2025 03:30 PM,18-Aug-2025 02:00 PM,01-Sep-2025 11:30 AM,1.0,RTGS - RTGS Payment,REGISTER AT VARIOUS SUBSTATIONS,REGISTER AT VARIOUS SUBSTATIONS,Please refer Tender documents. ,NA ,"81,866",Stationery,SUPPLY OF REGISTER AT VARIOUS SUBSTATIONS ,Tender,180.0,60.0,VARIOUS SUBSTATIONS,222002.0,NA ,NA ,NA ,Office Of Executive Engineer ETD Jaunpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,tender documents,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,T-07/ETD (J)/2025-26.,2025_UPTCL_1053262_1,Yes,Open Tender,Lump-sum,Goods,2.0,No,No,Offline,No,No,No,"2,000",No,fixed,,Executive Engineer ETD Jaunpur,Executive Engineer ETD Jaunpur,590.0,Executive Engineer ETD Jaunpur,Executive Engineer ETD Jaunpur,No,Executive Engineer,Office Of Executive Engineer ETD Jaunpur,1.0,Corrigendum,Date,,AOC
,,,,,,,,,2,5371900,M/S Transco Construction,12-Aug-2025 12:12 PM,Accepted-AOC,As per tender documents,17-Sep-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5449014,R.T.K POWER ENGINEERS,18-Aug-2025 01:54 PM,Rejected-Finance,As per tender documents,17-Sep-2025 01:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
