Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Category,Sub Category,Sub Category Description,Format/File,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"Mr. Ashutosh kumar Singh, Executive Engineer","Office Of Executive Engineer, Minor Lift Canal Division, 3/435-A, Vishwash khand Gomti Nagar, Lucknow, U.P -226010",1.0,SBI Bank,1st class brick work for lining of canal CC workat Laxmanpur pump canal district sitapur.,"1st class brick work for lining of canal alongwith CC work in canal bed with glass strip (0.00 to 0.500 km) with all cost of material, labour, Tool and Plant as per drawing and BOQ at Laxmanpur pump canal district sitapur.",Please refer Tender documents. ,NA ,"18,08,000",Civil Works - Canal,NA ,Tender,90.0,NA ,"Laxmanpur pump canal, District Sitapur",261151.0,NA ,NA ,NA ,"Office of Executive Engineer, Minor Lift Canal Div",No ,No,854.0,Nil,Nil,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,13/EE/MLCD/LKO/ETender/2025-26,2025_UPIDM_1064229_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD,08-Aug-2025 04:00 PM,19-Aug-2025 03:00 PM,08-Aug-2025 04:00 PM,19-Aug-2025 11:00 AM,NA ,NA ,08-Aug-2025 04:00 PM,19-Aug-2025 11:00 AM,22-Aug-2025 01:35 PM,1,Certificate Details ,Permanent Account Number ,Permanent Account Number ,,"36,200",No,fixed,,Nil,Nil,AOC,Finance,Financial Evalution Sheet,Ashutosh Kumar Singh,28-Aug-2025 08:11 AM,finance_1939388.pdf,BOQ Comparative Chart,Ashutosh Kumar Singh EE,Internal,Mr.Gaurav Singh (Executive Engineer),Ashutosh Kumar Singh,22-Aug-2025 01:34 PM,22-Aug-2025 01:35 PM,techsummary_1939388.pdf (2924.43 KB),Technical,Technical Evaluaton Sheet,Ashutosh Kumar Singh,22-Aug-2025 01:13 PM,technical_1939388.pdf,Ashutosh Kumar Singh EE,Internal,"Mr. Gaurav Singh, Executive Engineer",Ashutosh Kumar Singh,28-Aug-2025 04:32 PM,finsummary_1939388.pdf (2924.43 KB),22-Sep-2025,"INR 1,808,005.72",90.0,Ashutosh Kumar Singh,23-Sep-2025 08:31 PM,13.pdf (3029.00 KB),1,5449711,M/S M.K. ENTERPRISES,18-Aug-2025 10:56 PM,Rejected-Finance,Higher Bid,28-Aug-2025 04:32 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,2025_UPIDM_1064229_1,13/EE/MLCD/LKO/ETender/2025-26,1st class brick work for lining of canal CC workat Laxmanpur pump canal district sitapur.,1.0,5454564.0,M/S RAJARAM,INR,"1,759,983.97",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"GST, PAN and Labour Registration",,,,,,,,,,2,Experience/ mfg. capacity ,Detailed Experience of Supplied Items/Works/Services of the Bidder ,Detailed Experience of Supplied Items/Works/Services of the Bidder ,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5450179,M/S NARESH KUMAR SONKAR & CO,18-Aug-2025 07:18 PM,Rejected-Finance,Higher Bid,28-Aug-2025 04:32 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Firm Registration,,,,,,,,,,3,Experience/ mfg. capacity ,Performance Certificates of the Supplied Items/Works/Services for previous years ,Performance Certificates of the Supplied Items/Works/Services for previous years ,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5454564,M/S RAJARAM,19-Aug-2025 01:12 AM,Accepted-AOC,Lowest Bid,23-Sep-2025 08:31 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Character (IDT-1) and Insolvency (IDT-2),,,,,,,,,,4,Misc. document ,Bidder Address Format ,Bidder Address Format ,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5450077,M/S Sushila Enterprises,19-Aug-2025 12:57 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Aug-2025 01:13 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Validity and Self Decleration Affidavit (IDT-3),,,,,,,,,,5,Misc. document ,Any other document ,Any other document ,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5454407,M/s Vikas Builders,19-Aug-2025 12:33 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Aug-2025 01:13 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Experience Certificate,,,,,,,,,,6,Tax related documents ,PAN card ,PAN card ,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5453121,RAM PRATAP DIXIT,19-Aug-2025 08:16 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Aug-2025 01:13 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,7,Technical Details ,Other Technical Documents ,Other Technical Documents ,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5452458,SUMAN TIWARI CONTRACTOR,18-Aug-2025 08:36 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Aug-2025 01:13 PM,,,,,,,,,,AOC
