S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,DD - Demand Draft,"Executive Engineer, UPSCIDCO Lucknow","UPSCIDCO, Lekhraj Market-1st, IIIrd floor Indira Nagar Lucknow.","19,000",No,fixed,,UPSCIDCOLTD,Lucknow,Sector 3 Suraksha 2 Eldeco Udyan 2 major Pushpendra Singh dwara Raebareli Road Mein Karnal Harshvardhan Singh Ji Ke Ghar Se Shri S.K. Pande ji ke ghar Tak damrikaran AVN Nali Nirman Karya(Sansad Nidhi work),Sector 3 Suraksha 2 Eldeco Udyan 2 major Pushpendra Singh dwara Raebareli Road Mein Karnal Harshvardhan Singh Ji Ke Ghar Se Shri S.K. Pande ji ke ghar Tak damrikaran AVN Nali Nirman Karya(Sansad Nidhi work),Sector 3 Suraksha 2 Eldeco Udyan 2 major Pushpendra Singh dwara Raebareli Road Mein Karnal Harshvardhan Singh Ji Ke Ghar Se Shri S.K. Pande ji ke ghar Tak damrikaran AVN Nali Nirman Karya(Sansad Nidhi work) ,NA ,,Civil Works - Roads,NA ,Tender,90.0,90.0,Lucknow,226016.0,NA ,NA ,NA ,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lucknow II,155/E.E/LKO-I/E-TEN/2025-26,2025_SCIDC_1062493_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,02-Aug-2025 06:00 PM,08-Aug-2025 01:00 PM,02-Aug-2025 06:00 PM,08-Aug-2025 12:00 PM,NA ,NA ,02-Aug-2025 06:00 PM,08-Aug-2025 12:00 PM,12-Aug-2025 12:45 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee Emd and Document,"1,065",UPSCIDCOLTD,Lucknow,No,AOC,Shri Babu Ram,Internal,Attached,Babu Ram,12-Aug-2025 12:43 PM,12-Aug-2025 12:45 PM,techsummary_1936005.pdf (760.88 KB),Finance,Attached,Babu Ram,18-Aug-2025 10:15 AM,finance_1936005.pdf,BOQ Comparative Chart,Shri Babu Ram,Internal,Attached,Babu Ram,18-Aug-2025 10:51 AM,finsummary_1936005.pdf (697.40 KB),Technical,Attached,Babu Ram,12-Aug-2025 12:35 PM,technical_1936005.pdf,1.0,5410956.0,M/S BALAJI CONSTRUCTIONS,08-Aug-2025 12:38 AM,Accepted-AOC,Accepted Lowest Rate,18-Sep-2025 03:11 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lucknow II,2025_SCIDC_1062493_6,155/E.E/LKO-I/E-TEN/2025-26,Sector 3 Suraksha 2 Eldeco Udyan 2 major Pushpendra Singh dwara Raebareli Road Mein Karnal Harshvardhan Singh Ji Ke Ghar Se Shri S.K. Pande ji ke ghar Tak damrikaran AVN Nali Nirman Karya(Sansad Nidhi work),1.0,5410956.0,M/S BALAJI CONSTRUCTIONS,INR,"942,529.53",18-Aug-2025,"INR 943,473",90.0,Babu Ram,18-Sep-2025 03:11 PM,Rs943.pdf (684.00 KB),Attached,AOC
2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5411135.0,M/s Swastik Enterprises,08-Aug-2025 09:23 AM,Rejected-Finance,Quoted Amount Rate in high,18-Aug-2025 10:51 AM,,,,,,,,,,,,,,,,,AOC
3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
