Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,FEES AND TECHNICAL DOCUMENTS,"EE RED, VIKAS BHAWAN, AMBEDKARNAGAR","EE RED AMBEDKARNAGAR, VIKAS BHAWAN, AMBEDKARNAGAR","Under District Ambedkarnagar, Construction of culvert on Dahema Ghaghra pond, Lot No 2","Under District Ambedkarnagar, Construction of culvert on Dahema Ghaghra pond, Lot No 2",Please refer Tender documents. ,NA ,"10,22,000",Civil Works,NA ,Tender,90.0,90.0,AMBEDKARNAGAR,224001.0,"EE RED, VIKAS BHAWAN, AMBEDKARNAGAR ","EE RED AMBEDKARNAGAR, VIKAS BHAWAN, AMBEDKARNAGAR  ",29-May-2025 11:00 AM ,"EE RED, VIKAS BHAWAN, AMBEDKARNAGAR",No ,No,"20,440",No,percentage,2.0%,Nil,Nil,24-May-2026 12:03 PM,04-Jun-2025 03:00 PM,24-May-2025 04:00 PM,04-Jun-2025 12:00 PM,NA ,NA ,24-May-2025 04:00 PM,04-Jun-2025 12:00 PM,13-Jun-2025 03:00 PM,767.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,249/EE RED Ambedkarnagar/25-26 Dt 14/05/2025,2025_REDUP_1042587_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Financial Bid Opening Date Corrigendum,Financial Bid Opening Date Corrigendum,,1.0,SBI Bank,AOC,Er Vivek Priya EE RED AMBEDKAR NAGAR,Internal,"Er Vivek Priya EE RED AMBEDKAR NAGAR, Er Yogesh Kumar AE RED AMBEDKAR NAGAR, Mr Arvind Singh DAO RED AMBEDKAR NAGAR",Yogesh Kumar,07-Jun-2025 02:17 PM,13-Jun-2025 03:00 PM,techsummary_1891662.pdf (2034.94 KB),Finance,Summary,Vivek Priya,15-Jun-2025 01:32 PM,,BOQ Comparative Chart,Er Shailendra Chaudhary EE RED Ambedkarnagar,Internal,,ANAND SWAROOP YADAV,08-Sep-2025 04:29 PM,finsummary_1891662.pdf (3317.23 KB),Technical,Summary,Vivek Priya,04-Jun-2025 06:05 PM,,1.0,5232797.0,AVICHAL SINGH,INR,"1,203,087",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,2025_REDUP_1042587_2,249/EE RED Ambedkarnagar/25-26 Dt 14/05/2025,"Under District Ambedkarnagar, Construction of culvert on Dahema Ghaghra pond, Lot No 2",1,5232797,AVICHAL SINGH,03-Jun-2025 07:31 PM,Accepted-AOC,AoC,08-Sep-2025 04:30 PM,08-Sep-2025,"INR 1,203,087",90.0,ANAND SWAROOP YADAV,08-Sep-2025 04:30 PM,249_2.pdf (3317.00 KB),AOC
2.0,Finance,.xls,FINANCIAL DOCUMENTS(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5227455,M/S SHIV CONSTRUCTIONS & SUPPLIERS,31-May-2025 09:46 AM,Rejected-Finance,Rejected,08-Sep-2025 04:29 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5227422,RAGHUVANSHI MANI SINGH THEKEDAR,31-May-2025 09:16 AM,Rejected-Finance,Rejected,08-Sep-2025 04:29 PM,,,,,,,AOC
