Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Executive Engineer,office of Executive Engineer Head Works Division Agra Canal Okhla New Delhi 25,1.0,SBI Bank,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Head Works Division Agra Canal Okhla,27/EE/2024-25,2025_UPIDC_1009831_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender documents,Reparing of damaged pitching of left marginal bundh in Downstream of Lohiya bridge from Km. 4.950 to 5.650 left bank of river Yamuna in Delhi State,Reparing of damaged pitching of left marginal bundh in Downstream of Lohiya bridge from Km. 4.950 to 5.650 left bank of river Yamuna in Delhi State,Please refer Tender documents. ,NA ,"33,80,000",Civil Works,NA ,Tender,90.0,30.0,from Km. 4.950 to 5.650 left bank of river Yamuna,110025.0,NA ,NA ,NA ,canal colony okhla,No ,No,"68,000",No,fixed,,Nil,Nil,12-Mar-2025 02:00 PM,19-Mar-2025 04:00 PM,12-Mar-2025 02:00 PM,19-Mar-2025 03:00 PM,NA ,NA ,12-Mar-2025 02:00 PM,19-Mar-2025 03:00 PM,05-Aug-2025 11:00 AM,354.0,Nil,Nil,No,AOC,Binod kumar singh,Internal,Satish kumar,Binod kumar singh,04-Aug-2025 05:30 PM,05-Aug-2025 11:00 AM,techsummary_1832744.pdf (556.76 KB),Finance,admitted,Binod kumar singh,23-Aug-2025 12:31 PM,finance_1832744.pdf,BOQ Comparative Chart,Binod kumar singh,Internal,Satish kumar,Binod kumar singh,23-Aug-2025 12:42 PM,finsummary_1832744.pdf (198.72 KB),Technical,"Bid no 5053211, 5053651, 5060142 are admitted and bid no 5061270 is not admitted",Binod kumar singh,04-Aug-2025 05:23 PM,technical_1832744.pdf,1.0,5060142.0,Mukut Bihari Lal Contractor,INR,"1,608,950",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Head Works Division Agra Canal Okhla,2025_UPIDC_1009831_6,27/EE/2024-25,Reparing of damaged pitching of left marginal bundh in Downstream of Lohiya bridge from Km. 4.950 to 5.650 left bank of river Yamuna in Delhi State,1,5061270,M/S SHIVAM SINGH CONTRACTOR,19-Mar-2025 02:00 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,04-Aug-2025 05:23 PM,26-Aug-2025,"INR 1,608,950",30.0,Binod kumar singh,03-Sep-2025 10:52 AM,Ag95.pdf (286.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5060142,Mukut Bihari Lal Contractor,19-Mar-2025 01:16 AM,Accepted-AOC,AOC,03-Sep-2025 10:53 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5053651,Rakesh kumar,17-Mar-2025 02:23 PM,Rejected-Finance,L2,23-Aug-2025 12:42 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5053211,UMESH CHANDRA MISHRA,19-Mar-2025 12:58 PM,Rejected-Finance,L3,23-Aug-2025 12:42 PM,,,,,,,,AOC
