Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,31-Jul-2025 12:00 PM,12-Aug-2025 03:00 PM,31-Jul-2025 12:00 PM,12-Aug-2025 12:00 PM,NA ,NA ,31-Jul-2025 12:00 PM,12-Aug-2025 12:00 PM,18-Aug-2025 06:35 PM,1.0,DATE AND T/C,Date,,"NABARD Funded Modernization of Ch. Charan Singh Gola Pump Canal, Dist- Gorakhpur. Providing and Fixing of 3C x 240 mm2 11 KV HT XLPE Cable at Gola pump canal, Gorakhpur.","NABARD Funded Modernization of Ch. Charan Singh Gola Pump Canal, Dist- Gorakhpur. Providing and Fixing of 3C x 240 mm2 11 KV HT XLPE Cable at Gola pump canal, Gorakhpur.",Please refer Tender documents. ,NA ,"30,77,000",Miscellaneous Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,1.0,SBI Bank,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,"61,550",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,882/EE-LID GKP/23/07/2025/26-27,2025_UPIDM_1061556_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,EE LID GORAKHPUR,Internal,,Nishant Sahay,18-Aug-2025 06:22 PM,18-Aug-2025 06:35 PM,techsummary_1934290.pdf (303.49 KB),Finance,financial evaluation,Nishant Sahay,19-Aug-2025 03:35 PM,finance_1934290.pdf,BOQ Comparative Chart,EE LID GORAKHPUR,Internal,,Nishant Sahay,26-Sep-2025 06:31 PM,finsummary_1934290.pdf (407.08 KB),Technical,TECHNICAL EVALUATION,Nishant Sahay,18-Aug-2025 06:18 PM,technical_1934290.pdf,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2025_UPIDM_1061556_1,882/EE-LID GKP/23/07/2025/26-27,"NABARD Funded Modernization of Ch. Charan Singh Gola Pump Canal, Dist- Gorakhpur. Providing and Fixing of 3C x 240 mm2 11 KV HT XLPE Cable at Gola pump canal, Gorakhpur.",1.0,5419222.0,J K ENTERPRISES,INR,"2,452,000",1,5419222,J K ENTERPRISES,11-Aug-2025 08:18 PM,Accepted-AOC,L1,26-Sep-2025 06:34 PM,26-Sep-2025,"INR 2,452,000",90.0,Nishant Sahay,26-Sep-2025 06:34 PM,882A.pdf (407.00 KB),L1,AOC
2.0,Finance,.xls,FINANCIAL,,,,,,,,,,2.0,TECHNICAL BID,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5419250,M/S S S ENTERPRISES,11-Aug-2025 06:45 PM,Rejected-Finance,L2,26-Sep-2025 06:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5415214,M/s Suvidha Enterprises,11-Aug-2025 10:37 PM,Rejected-Finance,L3,26-Sep-2025 06:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5411454,Sarveshwari Electric Works,11-Aug-2025 03:15 PM,Rejected-Technical,REQUIRED EXEPRIENCE NOT SUFFCIENT,18-Aug-2025 06:22 PM,,,,,,,,AOC
