Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
860.0,Nil,Nil,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",02/2025-26-1510(3),2025_UPIDC_1046297_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TD,ee,rdssc,"36,000",Yes,fixed,,Nil,Nil,E/W in silt clearence of Ajakapur Drain km 0.000 to km 7.000,E/W in silt clearence of Ajakapur Drain km 0.000 to km 7.000,Please refer Tender documents. ,NA ,"3,52,000",Civil Works - Canal,NA ,Tender,90.0,10.0,raebareli,229001.0,NA ,NA ,NA ,Raebareli,No ,No,06-Jun-2025 10:00 AM,12-Jun-2025 12:00 PM,06-Jun-2025 10:00 AM,11-Jun-2025 05:00 PM,NA ,NA ,06-Jun-2025 10:00 AM,11-Jun-2025 05:00 PM,19-Jun-2025 04:00 PM,AOC,Technical,admited,ram bilas singh yadav,19-Jun-2025 09:57 AM,,ram bilas singh yadav,Internal,rama shankar roy,ram bilas singh yadav,19-Jun-2025 06:51 PM,finsummary_1900017.pdf (156.67 KB),Finance,admit,ram bilas singh yadav,19-Jun-2025 06:42 PM,,BOQ Comparative Chart,ram bilas singh yadav,Internal,rama shankar roy,ram bilas singh yadav,19-Jun-2025 02:28 PM,19-Jun-2025 04:00 PM,techsummary_1900017.pdf (161.61 KB),21-Jun-2025,"INR 162,138.66",10.0,ram bilas singh yadav,30-Sep-2025 05:26 PM,ajakapur.pdf (145.00 KB),aoc,1.0,5245853.0,M/S Kamlesh Kumar Singh,INR,"162,138.66","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",2025_UPIDC_1046297_1,02/2025-26-1510(3),E/W in silt clearence of Ajakapur Drain km 0.000 to km 7.000,1,5243425,BHAVANI ENTERPRISES,10-Jun-2025 09:45 PM,Rejected-Finance,3,19-Jun-2025 06:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5245853,M/S Kamlesh Kumar Singh,11-Jun-2025 03:56 PM,Accepted-AOC,aoc,30-Sep-2025 05:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5245042,M/S ROHIT ENTERPRISES,11-Jun-2025 09:09 AM,Rejected-Finance,2,19-Jun-2025 06:51 PM,AOC
