Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,11/TMD/OMC-II/ATPS/2025-26,2025_RVUNL_1051090_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"1,50,000",No,fixed,,"Dy. C.A.O., CFA and BO, ATPS Anpara",Anpara,Maintenance contract of Turbine and Its Auxiliaries in a Thermal Power Plant of unit size upto 500 MW,Maintenance contract of Turbine and Its Auxiliaries in a Thermal Power Plant of unit size upto 500 MW,As per Tender Dcoument ,NA ,"1,12,00,800",Miscellaneous Works,NA ,Rate Contract,120.0,730.0,Anpara,231225.0,NA ,NA ,NA ,"SUPERINTENDING ENGINEER, OMC-II, ATPS, ANPARA",No ,No,"SUPERINTENDING ENGINEER, OMC-II, ATPS, ANPARA","Office of the Superintending Engineer, Operation and Maintenance Circle-II, ATPS, Anpara Thermal Project, Anpara, Distt Sonebhadra","1,180","Dy. C.A.O., CFA and BO, ATPS Anpara",Anpara,No,23-Jun-2025 01:00 PM,16-Jul-2025 04:00 PM,23-Jun-2025 01:00 PM,15-Jul-2025 04:00 PM,NA ,NA ,23-Jun-2025 01:00 PM,15-Jul-2025 04:00 PM,29-Jul-2025 10:30 AM,AOC,Finance,Price Bid of all qualified bidders opened,KUMAR GAURAV KAIN,29-Jul-2025 10:49 AM,,BOQ Comparative Chart,Achyutesh Kumar,Internal,,KUMAR GAURAV KAIN,29-Jul-2025 10:25 AM,29-Jul-2025 10:30 AM,techsummary_1910539.pdf (110.76 KB),Technical,part-I opened of all bidders,KUMAR GAURAV KAIN,16-Jul-2025 05:36 PM,,J P Katiyar,Internal,,KUMAR GAURAV KAIN,11-Aug-2025 01:37 PM,finsummary_1910539.pdf (113.78 KB),30-Sep-2025,"INR 9,811,324",730.0,KUMAR GAURAV KAIN,08-Sep-2025 04:30 PM,LOI252.pdf (2501.00 KB),1,5327555,BROTHERS ENGINEERING AND ERECTORS LIMITED,14-Jul-2025 05:15 PM,Accepted-AOC,L-1 bidder,08-Sep-2025 04:30 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,2025_RVUNL_1051090_1,11/TMD/OMC-II/ATPS/2025-26,Maintenance contract of Turbine and Its Auxiliaries in a Thermal Power Plant of unit size upto 500 MW,1.0,5327555.0,BROTHERS ENGINEERING AND ERECTORS LIMITED,INR,"9,811,324",AOC
,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5331419,M/S BIHAR CONSTRUCTION CO.,15-Jul-2025 11:59 AM,Rejected-Finance,Only L-1 bidder accepted,11-Aug-2025 01:37 PM,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5328546,M/S S N ENTERPRISES,14-Jul-2025 08:12 PM,Rejected-Finance,Only L-1 bidder accepted,11-Aug-2025 01:37 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5320953,TIRANGA CONSTRUCTION,14-Jul-2025 11:11 AM,Rejected-Finance,Only L-1 bidder accepted,11-Aug-2025 01:37 PM,,,,,,,,,,AOC
