Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Work of installing 11 semi-high mast lights (with 6 lights) in various villages, Block-GAJRAULA, District-AMROHA (NIDHI WORK)","Work of installing 11 semi-high mast lights (with 6 lights) in various villages, Block-GAJRAULA, District-AMROHA (NIDHI WORK)",Please refer Tender documents. ,NA ,"16,18,870",Electrical Works,NA ,Tender,60.0,60.0,AMROHA,244221.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,01-Aug-2025 03:00 PM,07-Aug-2025 11:00 AM,01-Aug-2025 03:00 PM,07-Aug-2025 10:00 AM,NA ,NA ,01-Aug-2025 03:00 PM,07-Aug-2025 10:00 AM,08-Aug-2025 10:00 AM,1,FDR - Fixed Deposit,"1,652",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,"33,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,"E.E., UPSCIDCO, AMROHA","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,039/EE/JPN/NIDHI/2025-26 Dt. 31-07-2025,2025_SCIDC_1061931_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,07-Aug-2025 06:55 PM,08-Aug-2025 10:00 AM,techsummary_1934907.pdf (306.74 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,11-Aug-2025 11:59 AM,finance_1934907.pdf,BOQ Comparative Chart,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,11-Aug-2025 12:10 PM,finsummary_1934907.pdf (757.55 KB),Technical,TECHNICAL REPORT,Avdhesh kumar Verma,07-Aug-2025 06:51 PM,technical_1934907.pdf,1,5402521,CHANDER ENTERPRISES,05-Aug-2025 08:20 AM,Accepted-AOC,AMOUNT IS LOWEST,10-Sep-2025 11:54 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1061931_1,039/EE/JPN/NIDHI/2025-26 Dt. 31-07-2025,"Work of installing 11 semi-high mast lights (with 6 lights) in various villages, Block-GAJRAULA, District-AMROHA (NIDHI WORK)",1.0,5402521.0,CHANDER ENTERPRISES,INR,"1,617,574.9",12-Aug-2025,"INR 1,618,870",60.0,Avdhesh kumar Verma,10-Sep-2025 11:53 AM,039NIT062WOJPN.pdf (500.00 KB),LOI OF WORK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,2,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5406000,VINAYAK CONSTRUCTION,05-Aug-2025 11:58 PM,Rejected-Finance,AMOUNT IS HIGH,11-Aug-2025 12:10 PM,,,,,,,,,,,,,,,,,AOC
