Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE MAHARAJGANJ,503/RED/MAHARAJGANJ,2025_REDUP_1064712_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,11-Aug-2025 09:00 AM,23-Aug-2025 03:00 PM,11-Aug-2025 09:00 AM,23-Aug-2025 12:00 PM,NA ,NA ,11-Aug-2025 09:00 AM,23-Aug-2025 12:00 PM,30-Aug-2025 03:00 PM,1.0,Date Corrigendum,Date,,JILA VIKASH ADHIKARI KAKSH AVM BOUNDRYWALL KE MARRAMAT UCCHIKARAN ANURKSHAN KARY,JILA VIKASH ADHIKARI KAKSH AVM BOUNDRYWALL KE MARRAMAT UCCHIKARAN ANURKSHAN KARY,Please refer Tender documents. ,NA ,"20,00,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED MAHARAJGANJ,No ,No,944.0,Nil,Nil,No,"40,000",No,fixed,,Nil,Nil,EE RED MAHARAJGANJ,EE RED MAHARAJGANJ,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,EE RED Maharajganj,Internal,,Praveen Kumar,29-Aug-2025 03:17 PM,30-Aug-2025 03:00 PM,techsummary_1940636.pdf (453.71 KB),Finance,Bid Opening Summary,Praveen Kumar,24-Sep-2025 11:18 AM,,BOQ Comparative Chart,EE RED Maharajganj,Internal,,Praveen Kumar,24-Sep-2025 11:21 AM,finsummary_1940636.pdf (1799.16 KB),Technical,Bid Opening Summary,Praveen Kumar,29-Aug-2025 03:11 PM,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE MAHARAJGANJ,2025_REDUP_1064712_1,503/RED/MAHARAJGANJ,JILA VIKASH ADHIKARI KAKSH AVM BOUNDRYWALL KE MARRAMAT UCCHIKARAN ANURKSHAN KARY,1.0,5473571.0,M/S MAA LAXMI CONSTRUCTION,INR,100.0,1,5473615,MAHESHWAR PRATAP SINGH,23-Aug-2025 11:40 AM,Rejected-Finance,L2,24-Sep-2025 11:21 AM,24-Sep-2025,INR 100,90.0,Praveen Kumar,24-Sep-2025 11:23 AM,jila.pdf (1799.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5475209,M/S KHURSED AHMAD,22-Aug-2025 11:42 PM,Rejected-Technical,E-MAIL ID NOT AS PER REGISTRATION,29-Aug-2025 03:17 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5473571,M/S MAA LAXMI CONSTRUCTION,23-Aug-2025 11:31 AM,Accepted-AOC,L1,24-Sep-2025 11:23 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5473760,PRARTHANA ENTERPRISES,22-Aug-2025 04:35 PM,Rejected-Technical,T-6 NOT AS PER REGISTRATION,29-Aug-2025 03:17 PM,,,,,,,AOC
