S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage
1.0,Tender Revocation,Tender Revocation Lot no 1,28-Aug-2025 01:29 PM,sukhrorevoke.pdf ,307.02,Technical Opening,26-Sep-2025,"INR 36,030,344",450.0,Rajeev Mittal,26-Sep-2025 04:34 PM,AOCSukhro.pdf (442.00 KB),"Agreement No. 01/SE/2025-26 M/s Trishira Construction Pvt. Ltd. House No. 272,273 HimCity Part 1 Deva Road Chinhat Lucknow Pincode 226028",1.0,5390344.0,MS TRISHIRA CONSTRUCTION PRIVATE LIMITED,INR,"36,030,344","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",2025_UPIDC_1053335_1,02/SEIWCMBD/2025-26,LOT 01 JANPAD BIJNOR KI TAHSIL NAGINA MAIN CHHATIGRASTH SUKHRO WIER KE AADHUNIKIKARAN KA KARYA,1,5391211,ATUL KUMAR GUPTA,30-Jul-2025 04:48 PM,Rejected-Technical,All Document not Completed,29-Aug-2025 11:09 AM,Finance,Summary,Rajeev Mittal,01-Sep-2025 01:45 PM,,BOQ Comparative Chart,Rajeev Mittal,Internal,SE IWC MORADABAD And SE EGCCC Bijnor,Rajeev Mittal,29-Aug-2025 11:09 AM,01-Sep-2025 10:00 AM,techsummary_1915341.pdf (485.47 KB),Technical,Summary,Rajeev Mittal,29-Aug-2025 11:01 AM,,Rajeev Mittal,Internal,SE IWC MBD AND SE EGCCC BIJNOR,Rajeev Mittal,26-Sep-2025 04:29 PM,finsummary_1915341.pdf (442.34 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENTS,01-Jul-2025 04:00 PM,31-Jul-2025 01:00 PM,01-Jul-2025 04:00 PM,31-Jul-2025 12:00 PM,NA ,NA ,01-Jul-2025 04:00 PM,31-Jul-2025 12:00 PM,01-Sep-2025 10:00 AM,"8,80,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",02/SEIWCMBD/2025-26,2025_UPIDC_1053335_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,LOT 01 JANPAD BIJNOR KI TAHSIL NAGINA MAIN CHHATIGRASTH SUKHRO WIER KE AADHUNIKIKARAN KA KARYA,LOT 01 JANPAD BIJNOR KI TAHSIL NAGINA MAIN CHHATIGRASTH SUKHRO WIER KE AADHUNIKIKARAN KA KARYA,AS PER NIT ,NA ,"4,40,00,000",Civil Works,NA ,Tender,90.0,450.0,NAGINA,246762.0,NA ,NA ,NA ,IRRIGATION WORK CIRCLE MORADABAD,No ,No,S.E.I.W.C.MORADABAD,OFFICE OF THE IRRIGATION WORK CIRCLE MORADABAD TUBEWELL COLONY MORADABAD,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,5388917,CHANDRA PAL SINGH,31-Jul-2025 11:30 AM,Rejected-Technical,All Document not Completed,29-Aug-2025 11:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,5391319,dinesh kumar contractor,30-Jul-2025 05:53 PM,Rejected-Technical,All Document not Completed,29-Aug-2025 11:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4,5391581,Durga Engineers and Earth Movers,30-Jul-2025 06:50 PM,Rejected-Finance,L2,26-Sep-2025 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,5,5392279,MA AND SONS,31-Jul-2025 11:40 AM,Rejected-Finance,L4,26-Sep-2025 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,6,5391452,MEGHENDRA PAL SINGH CONTRECTOR,30-Jul-2025 09:59 PM,Rejected-Finance,L5,26-Sep-2025 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,7,5384601,M/S RIDAM ASSOCIATES,30-Jul-2025 04:21 PM,Rejected-Finance,L3,26-Sep-2025 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,8,5390344,MS TRISHIRA CONSTRUCTION PRIVATE LIMITED,31-Jul-2025 11:50 AM,Accepted-AOC,L1,26-Sep-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
