Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction of 11kv underground H.T. network in pocket I and J Sector -18 Yea . WC-E M-03,Construction of 11kv underground H.T. network in pocket I and J Sector -18 Yea . WC-E M-03,Please refer Tender documents. ,NA ,"1,69,24,372",Electrical Works,NA ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,30-Apr-2025 06:55 PM,21-May-2025 11:00 AM,30-Apr-2025 06:55 PM,19-May-2025 05:00 PM,NA ,NA ,30-Apr-2025 06:55 PM,19-May-2025 05:00 PM,11-Jul-2025 11:00 AM,1.0,Corrigendum,Date,,OSD M,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"3,38,500",No,fixed,,Nil,Nil,"2,875",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/230 DT-28/04/2025,2025_YEIDA_1034590_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,Committee,Internal,Committee,MAHRAM SINGH,10-Jul-2025 04:13 PM,11-Jul-2025 11:00 AM,techsummary_1873463.pdf (701.01 KB),Finance,UNDER EVALUATION,BRIJ PAL SINGH,25-Aug-2025 03:26 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BRIJ PAL SINGH,25-Aug-2025 03:39 PM,finsummary_1873463.pdf (406.32 KB),Technical,UNDER EVALUATION,MAHRAM SINGH,26-May-2025 12:30 PM,,1,5176864,H.P. BUILDERS PRIVATE LIMITED,08-May-2025 04:21 PM,Rejected-Finance,L2,25-Aug-2025 03:39 PM,1.0,5200604.0,Saraswati Electricals & Contractors,INR,"15,299,632.29",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1034590_5,YEA/OSD(M)/2025/230 DT-28/04/2025,Construction of 11kv underground H.T. network in pocket I and J Sector -18 Yea . WC-E M-03,08-Sep-2025,"INR 15,299,632.29",180.0,BRIJ PAL SINGH,08-Sep-2025 11:13 AM,aoc_203.pdf (7149.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5200797,M/s AKAY ELECTRICALS,19-May-2025 04:36 PM,Rejected-Finance,L3,25-Aug-2025 03:39 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5196983,Nutech Air Projects,19-May-2025 02:56 PM,Rejected-Technical,DISQUALIFIED,10-Jul-2025 04:13 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5200604,Saraswati Electricals & Contractors,19-May-2025 03:47 PM,Accepted-AOC,L1,08-Sep-2025 11:14 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5200042,Vishal Enterprises,19-May-2025 02:05 PM,Rejected-Finance,L4,25-Aug-2025 03:39 PM,,,,,,,,,,,,,,,,,AOC
