Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,905",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",28-May-2025 06:55 PM,09-Jun-2025 11:00 AM,28-May-2025 06:55 PM,06-Jun-2025 05:00 PM,NA ,NA ,28-May-2025 06:55 PM,06-Jun-2025 05:00 PM,25-Jul-2025 05:30 PM,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Corrigendum,Other,,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/321 DT-23/05/2025,2025_YEIDA_1043488_3,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,C/o Boundary wall of park P-3 in sector 33 Yeida WC-H,C/o Boundary wall of park P-3 in sector 33 Yeida WC-h,Please refer Tender documents. ,NA ,"72,55,974",Agricultural or Forestry,horti ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA OFFICE 2ND FLOOR E TENDERING,No ,No,"1,45,200",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,05-Aug-2025 05:22 PM,finsummary_1894373.pdf (103.91 KB),Technical,EVALUATION,NITENDRA KUMAR ADARSH,25-Jul-2025 02:44 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,25-Jul-2025 05:02 PM,25-Jul-2025 05:30 PM,techsummary_1894373.pdf (894.42 KB),Finance,UNDEREVALUATION,NITENDRA KUMAR ADARSH,05-Aug-2025 05:16 PM,,BOQ Comparative Chart,1,5238652,ARN ASSOCIATES,06-Jun-2025 02:44 PM,Rejected-Technical,DISQUALIFIED,25-Jul-2025 05:02 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1043488_3,YEA/GM(PROJECT)/2025/321 DT-23/05/2025,C/o Boundary wall of park P-3 in sector 33 Yeida WC-H,1.0,5238347.0,ARVIK ENTERPRISES,INR,"6,881,566.47",16-Sep-2025,"INR 6,881,566.47",180.0,BHARAM PAL SINGH,16-Sep-2025 05:02 PM,Aoc321_3.pdf (804.00 KB),AOC,AOC
,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5238347,ARVIK ENTERPRISES,06-Jun-2025 12:45 PM,Accepted-AOC,L1,16-Sep-2025 05:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5238218,GUPTA ENGINEERS AND CONTRACTOR,06-Jun-2025 03:19 PM,Rejected-Finance,L3,05-Aug-2025 05:22 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5238585,M/S niranjan contractor,06-Jun-2025 01:49 PM,Rejected-Finance,L2,05-Aug-2025 05:22 PM,,,,,,,,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5237533,M/S SHIVAM BUILDERS,06-Jun-2025 07:18 AM,Rejected-Technical,DISQUALIFIED,25-Jul-2025 05:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5238753,PARMOD CONTRACTOR AND SUPPLIER,06-Jun-2025 04:09 PM,Rejected-Technical,DISQUALIFIED,25-Jul-2025 05:02 PM,,,,,,,,,,,,,,,,,AOC
