Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
CONSTRUCTION OF 200 KL OHT 300X200 MM SIZE OF 400/360 M DEEP BORE TUBEWELL AND PUMP ROOM AT DISTRICT JAIL GHAZIABAD DISTT. GHAZIABAD (U.P.),CONSTRUCTION OF 200 KL OHT 300X200 MM SIZE OF 400/360 M DEEP BORE TUBEWELL AND PUMP ROOM AT DISTRICT JAIL GHAZIABAD DISTT. GHAZIABAD (U.P.),Please refer Tender documents. ,NA ,"1,35,34,643",Civil Works - Buildings,NA ,Tender,90.0,547.0,GHAZIABAD,201015.0,NA ,NA ,NA ,MEERUT,No ,No,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,37/E-TENDER/MEERUT-ZONE/24-25 DATE 18-02-2025,2025_UPRNS_1009046_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut",1.0,Date Extension,Date,,"2,596",EE UPRNSS,GHAZIABAD,No,20-Feb-2025 06:30 PM,07-Mar-2025 02:00 PM,20-Feb-2025 06:30 PM,07-Mar-2025 02:00 PM,NA ,NA ,20-Feb-2025 06:30 PM,07-Mar-2025 02:00 PM,10-Mar-2025 05:30 PM,1,FDR - Fixed Deposit,1,Fee/PreQual/Technical,.pdf,Technical,"2,70,800",No,fixed,,EE UPRNSS,GHAZIABAD,AOC,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Anup Kumar Azad EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,12-Mar-2025 02:01 PM,finsummary_1808997.pdf (289.99 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,10-Mar-2025 05:15 PM,technical_1808997.pdf,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Anup Kumar Azad EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,10-Mar-2025 05:19 PM,10-Mar-2025 05:30 PM,techsummary_1808997.pdf (622.69 KB),Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,12-Mar-2025 01:57 PM,finance_1808997.pdf,BOQ Comparative Chart,1,5018385,M/s NAVEEN & ASSOCIATES,06-Mar-2025 11:33 PM,Accepted-AOC,L-1,24-Sep-2025 04:43 PM,1.0,5018385.0,M/s NAVEEN & ASSOCIATES,INR,"13,507,574.17",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1009046_1,37/E-TENDER/MEERUT-ZONE/24-25 DATE 18-02-2025,CONSTRUCTION OF 200 KL OHT 300X200 MM SIZE OF 400/360 M DEEP BORE TUBEWELL AND PUMP ROOM AT DISTRICT JAIL GHAZIABAD DISTT. GHAZIABAD (U.P.),28-Mar-2025,"INR 13,507,574.17",547.0,Rakesh Kumar Chaurasia,24-Sep-2025 04:43 PM,WorkOrderOHTJailGZBOfficeCopySigned.pdf (1253.00 KB),Tender Awarded,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,2,Finance,.xls,Financial,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5019265,Sapna Associates,05-Mar-2025 05:21 PM,Rejected-Finance,Quoted Rates Are Higher,12-Mar-2025 02:01 PM,,,,,,,,,,,,,,,,,AOC
