Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"2,254",Sr Manager,Sr Manager,No,1.0,Extend the date,Date,,UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||EE KANPUR,ED-II (160) Date 30.05.2025,2025_SIDC_1046543_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"82,000",No,fixed,,Sr Manager,Sr Manager,Sr Manager Elect,Office of the Sr Manager Elect ED II UPSIDA TDS City GZB,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,Technical Bid,AMC of Street light network along with 03 year AMC at IA. SSGT Road Ghaziabad,AMC of Street light network along with 03 year AMC at IA. SSGT Road Ghaziabad,As per Technical Bid Documents  ,NA ,"34,68,180",Electrical Works,Electrical Work ,Tender,90.0,1095.0,SSGT Road Ghaziabad,201001.0,NA ,NA ,NA ,TDS City Ghaziabad,No ,No,07-Jun-2025 11:00 AM,07-Jul-2025 11:00 AM,07-Jun-2025 11:00 AM,05-Jul-2025 06:00 PM,NA ,NA ,07-Jun-2025 11:00 AM,05-Jul-2025 06:00 PM,15-Jul-2025 06:45 PM,AOC,1.0,5291023.0,bansal contractor and supplier,05-Jul-2025 01:52 PM,Accepted-AOC,You are first lowest,03-Sep-2025 06:21 PM,03-Sep-2025,"INR 3,325,985.12",1095.0,Ashish Singh Tomar,03-Sep-2025 06:21 PM,160_0001.pdf (4615.00 KB),"AOC to M/S Bansal Contractor and Supplier, GZB.",Finance,Price Bid Summary,Ashish Singh Tomar,16-Jul-2025 11:01 AM,,BOQ Comparative Chart,DGM,Internal,Sr Manager Manager AFAO,Ashish Singh Tomar,15-Jul-2025 06:43 PM,15-Jul-2025 06:45 PM,techsummary_1900737.pdf (1012.13 KB),DGM,Internal,SM AFAO Manager,Ashish Singh Tomar,03-Sep-2025 06:19 PM,finsummary_1900737.pdf (4614.53 KB),Technical,One bidder participated in this technical Bid.,Amit Kumar,08-Jul-2025 01:02 PM,,UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||EE KANPUR,2025_SIDC_1046543_1,ED-II (160) Date 30.05.2025,AMC of Street light network along with 03 year AMC at IA. SSGT Road Ghaziabad,1.0,5291023.0,bansal contractor and supplier,INR,"3,325,985.12",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
