Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Documents required as per tender notice,1.0,SBI Bank,Construction of 25 Nos.Piezometers Div.-Ayodhya,Construction of 25 Nos.Piezometers Div.-Ayodhya,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,60.0,Division Ayodhya,224001.0,NA ,NA ,NA ,Office of the Executive Engineer Ground Water Dep,No ,No,Executive Engineer,"M.L.I.G. 22, PHASE-1, KAUSHALPURI COLONY, AYODHYA","Office of The Director Ground Water Department||Joint Director Allahabad||Executive Engineer, GWD Dn-Faizabad (Mechanical)",02/piezometers/Ayodhya/2025-26,2025_UPGWD_1066072_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,19-Aug-2025 11:00 AM,28-Aug-2025 01:00 PM,19-Aug-2025 11:00 AM,28-Aug-2025 12:00 PM,19-Aug-2025 12:00 PM ,22-Aug-2025 05:00 PM ,19-Aug-2025 12:00 PM,28-Aug-2025 12:00 PM,29-Aug-2025 12:05 PM,854.0,Nil,Nil,No,"51,000",No,fixed,,Nil,Nil,AOC,AMOD KUMAR,Internal,ADITYA PANDEY DINESH CHAND JAISWAL RAVI SINGH,AMOD KUMAR,23-Sep-2025 07:13 PM,finsummary_1943556.pdf (1111.52 KB),Technical,All three bid are responsive.,Dinesh Jaiswal,28-Aug-2025 05:45 PM,technical_1943556.pdf,AMOD KUMAR,Internal,RAVI SINGH DINESH CHAND JAISWAL ADITYA PANDEY,AMOD KUMAR,28-Aug-2025 06:12 PM,29-Aug-2025 12:05 PM,techsummary_1943556.pdf (8018.56 KB),Finance,Bid opening summary,AMOD KUMAR,02-Sep-2025 05:09 PM,finance_1943556.pdf,BOQ Comparative Chart,1.0,5498637.0,VRIDHHI ENTERPRISES,INR,"2,503,660.91","Office of The Director Ground Water Department||Joint Director Allahabad||Executive Engineer, GWD Dn-Faizabad (Mechanical)",2025_UPGWD_1066072_1,02/piezometers/Ayodhya/2025-26,Construction of 25 Nos.Piezometers Div.-Ayodhya,1.0,5497894.0,JINDAL ASSOCIATES,26-Aug-2025 11:30 AM,Rejected-AOC,Third lower bidder.,23-Sep-2025 07:35 PM,23-Sep-2025,"INR 2,503,660.91",60.0,AMOD KUMAR,23-Sep-2025 07:35 PM,AOCPIEZO.pdf (381.00 KB),LOA amount value given without gst.,AOC
,,.pdf,Signed copy of bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5500235.0,SHEELA ENTERPRISES,26-Aug-2025 08:17 PM,Rejected-AOC,Second lower bidder.,23-Sep-2025 07:35 PM,,,,,,,,AOC
,,.pdf,Other documents required as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5498637.0,VRIDHHI ENTERPRISES,26-Aug-2025 12:54 PM,Accepted-AOC,First lower bidder.,23-Sep-2025 07:35 PM,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
