EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"19,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE EMD,1.0,SBI Bank,Lot29 viaksh khand pandah ke gram panchayat chandwa me pandah rajvaha par banti singh ke murga farm puliya se anusuchit basti ke tarf enterlocking kary,Lot29 viaksh khand pandah ke gram panchayat chandwa me pandah rajvaha par banti singh ke murga farm puliya se anusuchit basti ke tarf enterlocking kary,Please refer Tender documents. ,NA ,"9,32,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,EE RED DIV Ballia ,EE RED DIV Ballia ,01-Aug-2025 09:00 AM ,EE RED DIV Ballia,No ,No,EE RED DIV Ballia,EE RED DIV Ballia,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,658/EE/RED/2025-26/04-07-2025,2025_REDUP_1058786_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,25-Jul-2025 09:00 AM,05-Aug-2025 12:00 PM,25-Jul-2025 09:00 AM,04-Aug-2025 12:00 PM,NA ,NA ,25-Jul-2025 09:00 AM,04-Aug-2025 12:00 PM,29-Aug-2025 04:00 PM,856.0,Nil,Nil,No,AOC,Technical,2 bid admitted,Ratnesh Kumar Gond,07-Aug-2025 12:33 PM,technical_1927366.pdf,EE,Internal,aedao,Ratnesh Kumar Gond,03-Sep-2025 02:52 PM,finsummary_1927366.pdf (97.09 KB),Finance,2 bid admitted,Ratnesh Kumar Gond,03-Sep-2025 11:55 AM,finance_1927366.pdf,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,29-Aug-2025 01:08 PM,29-Aug-2025 04:00 PM,techsummary_1927366.pdf (97.67 KB),12-Sep-2025,"INR 930,321.32",90.0,Ratnesh Kumar Gond,12-Sep-2025 12:56 PM,29fin.pdf (97.00 KB),aoc,1.0,5384744.0,VAISHNAVI ENTERPRISES,INR,"930,321.32",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2025_REDUP_1058786_1,658/EE/RED/2025-26/04-07-2025,Lot29 viaksh khand pandah ke gram panchayat chandwa me pandah rajvaha par banti singh ke murga farm puliya se anusuchit basti ke tarf enterlocking kary,1.0,5384883.0,M/S RAJA RAM SINGH,30-Jul-2025 04:28 PM,Rejected-Finance,second lowest,03-Sep-2025 02:52 PM,AOC
,,,,,,,,.pdf,Otehr TEcnical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5384744.0,VAISHNAVI ENTERPRISES,30-Jul-2025 05:58 PM,Accepted-AOC,aoc,12-Sep-2025 12:56 PM,AOC
,,,,,,2.0,Finance,.xls,BOQ FOR RATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
