Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
900.0,PROJECT DIRECTOR,DUDA FATEHGARH,No,1,DD - Demand Draft,PROJECT OFFICER,DUDA FATEHGARH,NAGAR PANCHAYAT SANKISA BASANTPUR WARD NO 11 SYAMNAGAR MOH NAGLA DUBEY ME DEENDAYAL KE MAKAN SE HUKUM SINGH KE MAKAN TAK NALI AVAM INTERLOCKING SARAK NIRMAN KARYA,NIRMAN KARYA,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,30.0,30.0,DUDA FATEHGARH,209601.0,NA ,NA ,NA ,DUDA FATEHGARH,No ,No,"10,000",No,fixed,,PROJECT DIRECTOR,DUDA FATEHGARH,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,State Urban Development Agency||District Urban Development Agency||Farrukhabad,152/DUDA/2025-26,2025_SUDA_1067393_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,22-Aug-2025 01:00 PM,08-Sep-2025 03:00 PM,22-Aug-2025 01:00 PM,06-Sep-2025 01:00 PM,NA ,NA ,22-Aug-2025 01:00 PM,06-Sep-2025 01:00 PM,AOC,1,5518361,MS AMLESH RATHORE,05-Sep-2026 11:38 AM,Accepted-AOC,LOWEST,16-Sep-2025 04:40 PM,16-Sep-2025,"INR 486,756",90.0,Jitendra Singh Yadav,16-Sep-2025 04:40 PM,committee.pdf (1581.00 KB),TENDER COST,ARUN KUMAR SINGH,Internal,ASISTANT ENGINEER PROJECT OFFICER PROJECT DIRECTER,Jitendra Singh Yadav,12-Sep-2025 11:23 AM,techsummary_1946808.pdf (1580.64 KB),ARUN KUMAR SINGH,Internal,Asistant Engineer Project Officer Project Directer,Jitendra Singh Yadav,16-Sep-2025 02:32 PM,finsummary_1946808.pdf (1580.64 KB),State Urban Development Agency||District Urban Development Agency||Farrukhabad,2025_SUDA_1067393_7,152/DUDA/2025-26,NAGAR PANCHAYAT SANKISA BASANTPUR WARD NO 11 SYAMNAGAR MOH NAGLA DUBEY ME DEENDAYAL KE MAKAN SE HUKUM SINGH KE MAKAN TAK NALI AVAM INTERLOCKING SARAK NIRMAN KARYA,1,5518361,MS AMLESH RATHORE,INR,"364,628",Finance,Technical committee,Jitendra Singh Yadav,11-Sep-2025 05:10 PM,,BOQ Comparative Chart,AOC
,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5518391,M/S SMT MADHURI MISHRA,05-Sep-2025 07:26 PM,Accepted-AOC,HIGHER,16-Sep-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,2,5518391,M/S SMT MADHURI MISHRA,INR,"400,697",,,,,,,AOC
