Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Technical,Admitted,SHAILENDRA PRASAD,10-Jul-2025 03:53 PM,,11-Sep-2025,"INR 2,602,790.63",90.0,SHAILENDRA PRASAD,11-Sep-2025 03:25 PM,1207.pdf (729.00 KB),EE,Internal,,SHAILENDRA PRASAD,10-Jul-2025 05:42 PM,11-Jul-2025 12:00 PM,techsummary_1901280.pdf (391.13 KB),1,5294062,Durgawati Construction Co,09-Jul-2025 10:43 AM,Rejected-Finance,L2,12-Aug-2025 03:37 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2025_REDUP_1046714_23,243 Date 26-04-2025,Gram sabha surahi me sonu singh ke ghar bind basti baha tak sadak nav nirman ka karya.,EE,Internal,,SHAILENDRA PRASAD,12-Aug-2025 03:37 PM,finsummary_1901280.pdf (109.78 KB),Finance,Admitted,Pankaj Rai,11-Jul-2025 01:45 PM,,BOQ Comparative Chart,1.0,5295108.0,M/s Akhilesh Associate,INR,"2,602,790.63",AOC,1.0,SBI Bank,EE RED,Vikash Bhavan Varanasi,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,243 Date 26-04-2025,2025_REDUP_1046714_23,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,"52,220",Yes,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Tender doc,Gram sabha surahi me sonu singh ke ghar bind basti baha tak sadak nav nirman ka karya.,Gram sabha surahi me sonu singh ke ghar bind basti baha tak sadak nav nirman ka karya.,Please refer Tender documents. ,NA ,"26,11,000",Civil Works,NA ,Tender,90.0,90.0,Vikash Bhavan Varanasi,221002.0,NA ,NA ,NA ,Vikash Bhavan Varanasi,No ,No,09-Jun-2025 12:00 PM,09-Jul-2025 12:30 PM,09-Jun-2025 12:00 PM,09-Jul-2025 12:00 PM,NA ,NA ,09-Jun-2025 12:00 PM,09-Jul-2025 12:00 PM,11-Jul-2025 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,2,5295108,M/s Akhilesh Associate,08-Jul-2025 07:24 PM,Accepted-AOC,L1,11-Sep-2025 03:25 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
