Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
16-Sep-2025,INR 100,90.0,Virendra Kumar Pandey,16-Sep-2025 10:29 AM,640.pdf (146.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2025_REDUP_1063037_2,502/RED Tender KUSHINAGAR,VIKASH KHAND RAMKOLA GRAM DEORIA BABU TOLA BELVANIYA ME PITCH SADAK SE KHADANJA HOKAR JANE WALI SADAK AMAR BHAGAT KE KHET SE BAGAL SE HOKAR ANTYOSTI STHAL TAK 125 MTR CC ROAD NIRMAN,1.0,5415684.0,M/S SHRI OM SAI TRADERS,INR,100.0,1,5415713,M/s Bindu Devi,25-May-2026 11:51 AM,Rejected-Finance,L2,16-Sep-2025 10:10 AM,Finance,Bid Opening Summary,Praveen Kumar,19-Aug-2025 05:15 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,19-Aug-2025 05:02 PM,19-Aug-2025 05:05 PM,techsummary_1937355.pdf (148.55 KB),Technical,Bid Opening Summary,Virendra Kumar Pandey,12-Aug-2025 06:19 PM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,16-Sep-2025 10:10 AM,finsummary_1937355.pdf (144.10 KB),AOC,"21,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,502/RED Tender KUSHINAGAR,2025_REDUP_1063037_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,VIKASH KHAND RAMKOLA GRAM DEORIA BABU TOLA BELVANIYA ME PITCH SADAK SE KHADANJA HOKAR JANE WALI SADAK AMAR BHAGAT KE KHET SE BAGAL SE HOKAR ANTYOSTI STHAL TAK 125 MTR CC ROAD NIRMAN,VIKASH KHAND RAMKOLA GRAM DEORIA BABU TOLA BELVANIYA ME PITCH SADAK SE KHADANJA HOKAR JANE WALI SADAK AMAR BHAGAT KE KHET SE BAGAL SE HOKAR ANTYOSTI STHAL TAK 125 MTR CC ROAD NIRMAN,Please refer Tender documents. ,NA ,"10,54,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,1.0,SBI Bank,752.0,Nil,Nil,No,05-Aug-2025 03:00 PM,11-Aug-2025 03:00 PM,05-Aug-2025 03:00 PM,11-Aug-2025 12:00 PM,NA ,NA ,05-Aug-2025 03:00 PM,11-Aug-2025 12:00 PM,19-Aug-2025 05:05 PM,AOC
,,,,,,,,,,,,,,,2,5415684,M/S SHRI OM SAI TRADERS,10-Aug-2025 06:13 PM,Accepted-AOC,L1,16-Sep-2025 10:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
