EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"16,000",No,fixed,,UPSCIDCO,MUZAFFARNAGAR,1.0,RTGS - RTGS Payment,"1,062",UPSCIDCO,MUZAFFARNAGAR,No,15-Sep-2025 12:10 PM,22-Sep-2025 01:00 PM,15-Sep-2025 12:10 PM,22-Sep-2025 12:00 PM,NA ,NA ,15-Sep-2025 12:10 PM,22-Sep-2025 12:00 PM,23-Sep-2025 03:50 PM,Executive engineer,"Ex. En. Office, H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",S/I/T/C of Centralized Air Conditioning System at Trauma Center Khatauli District Muzaffarnagar,S/I/T/C of Centralized Air Conditioning System at Trauma Center Khatauli District Muzaffarnagar,Please refer Tender documents. ,NA ,"7,58,100",Electrical Works,NA ,Tender,75.0,75.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,07/Elect./Muzaffarnagar/25-26 Dated-26.08.2025,2025_SCIDC_1068736_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,AOC,Shri Munivir Singh,Internal,,Munivir singh Rajput,23-Sep-2025 06:19 PM,finsummary_1959921.pdf (911.01 KB),Technical,All Bids are Qualified.,Munivir singh Rajput,23-Sep-2025 03:38 PM,technical_1959921.pdf,Shri Munivir Singh,Internal,,Munivir singh Rajput,23-Sep-2025 03:47 PM,23-Sep-2025 03:50 PM,techsummary_1959921.pdf (633.42 KB),Finance,Rate of M/s Coldspot Agencies is Accepted.,Munivir singh Rajput,23-Sep-2025 06:08 PM,finance_1959921.pdf,BOQ Comparative Chart,1,5544498,Coldspot Agencies,20-Sep-2025 07:17 PM,Accepted-AOC,OK,24-Sep-2025 03:48 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,2025_SCIDC_1068736_3,07/Elect./Muzaffarnagar/25-26 Dated-26.08.2025,S/I/T/C of Centralized Air Conditioning System at Trauma Center Khatauli District Muzaffarnagar,1.0,5544498.0,Coldspot Agencies,INR,"756,204.75",26-Sep-2025,"INR 756,204.75",75.0,Munivir singh Rajput,24-Sep-2025 03:47 PM,1068736.pdf (528.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5548830,Mahesh and Copany,20-Sep-2025 08:05 PM,Rejected-AOC,OK,24-Sep-2025 03:48 PM,,,,,,,,,,,,,,,,AOC
