S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5424604.0,CHAWLA ELECTRIC HOUSE,INR,"2,426,484.2",U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,2025_SCIDC_1063660_1,28/EE(E)/Shravasti/E-Ten/25-26,"Work of installing high mast lights in various villages from the funds of Smt. Indrani Verma ji, Honable MLA (Legislative Assembly), Bhinga. (Vidhayak Nidhi work)",1.0,5424604.0,CHAWLA ELECTRIC HOUSE,12-Aug-2025 09:05 PM,Accepted-AOC,Lowest Rate,01-Sep-2025 06:00 PM,21-Aug-2025,"INR 2,428,670",90.0,Sudhir Kumar,01-Sep-2025 06:00 PM,1063660Karyadesh.pdf (1196.00 KB),Attached,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,19-Aug-2025 02:45 PM,19-Aug-2025 02:50 PM,techsummary_1938374.pdf (1001.43 KB),Finance,Attached,Sudhir Kumar,21-Aug-2025 07:27 PM,finance_1938374.pdf,BOQ Comparative Chart,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,21-Aug-2025 07:30 PM,finsummary_1938374.pdf (652.06 KB),Technical,Attached,Sudhir Kumar,19-Aug-2025 02:43 PM,technical_1938374.pdf,AOC,"Work of installing high mast lights in various villages from the funds of Smt. Indrani Verma ji, Honable MLA (Legislative Assembly), Bhinga. (Vidhayak Nidhi work)","Work of installing high mast lights in various villages from the funds of Smt. Indrani Verma ji, Honable MLA (Legislative Assembly), Bhinga. (Vidhayak Nidhi work)","Work of installing high mast lights in various villages from the funds of Smt. Indrani Verma ji, Honable MLA (Legislative Assembly), Bhinga. (Vidhayak Nidhi work) ",NA ,,Electrical Works,NA ,Tender,90.0,90.0,Shravasti,271805.0,NA ,NA ,NA ,"Tikoni Bagh Police Chauki,Siddiqui Masjid ke pass,",No ,No,"1,655",UPSCIDCOLTD,Bhinga,No,06-Aug-2025 04:00 PM,13-Aug-2025 02:00 PM,06-Aug-2025 04:00 PM,13-Aug-2025 12:00 PM,NA ,NA ,06-Aug-2025 04:00 PM,13-Aug-2025 12:00 PM,19-Aug-2025 02:50 PM,"49,000",No,fixed,,UPSCIDCOLTD,Bhinga,Executive Engineer (E),"UPSCIDCO LTD Tikoni Bagh Police Chauki,Siddiqui Masjid ke pass, Najirpur Bahraich.",1,DD - Demand Draft,1,Fee,.pdf,Tender Fee and EMD only,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,28/EE(E)/Shravasti/E-Ten/25-26,2025_SCIDC_1063660_1,Yes,Open Tender,Percentage,Works,3.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,2.0,5424367.0,Excellent Constructions,12-Aug-2025 07:30 PM,Rejected-Finance,Quoted Amount Rate in high,21-Aug-2025 07:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,2,PreQual/Technical,.pdf,Tender Document,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,3,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
